type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,us-east-1,db.r7i.24xlarge,single-az,oracle,byol,1yr,Partial Upfront,34164.00,3.900000,93.600000,7.797331,187.135934,Q58RFZCT7ZPZBVGW
savings,us-east-1,db.r7i.24xlarge,single-az,oracle,byol,1yr,All Upfront,66226.00,0.000000,0.000000,7.554871,181.316906,Q58RFZCT7ZPZBVGW
savings,us-east-1,db.r7i.24xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,8.040000,192.960000,8.040000,192.960000,Q58RFZCT7ZPZBVGW
onDemand,us-east-1,db.r7i.metal-24xl,single-az,oracle,byol,,,,9.000000,216.000000,9.000000,216.000000,QFSSCEQJFZ9BZD4M
onDemand,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,,,,13.231000,317.544000,13.231000,317.544000,QX3ZM8BUDMUA8ARK
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,1yr,Partial Upfront,34772.00,3.969400,95.265600,7.936089,190.466148,QX3ZM8BUDMUA8ARK
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,8.335700,200.056800,8.335700,200.056800,QX3ZM8BUDMUA8ARK
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,3yr,Partial Upfront,69543.00,2.646200,63.508800,5.290622,126.974919,QX3ZM8BUDMUA8ARK
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,1yr,All Upfront,68152.00,0.000000,0.000000,7.774584,186.590007,QX3ZM8BUDMUA8ARK
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,3yr,All Upfront,136305.00,0.000000,0.000000,5.183094,124.394251,QX3ZM8BUDMUA8ARK
onDemand,us-east-1,db.r5d.24xlarge,single-az,oracle,byol,,,,12.783000,306.792000,12.783000,306.792000,R2G3THSYNRHZU8E3
savings,us-east-1,db.r5d.24xlarge,single-az,oracle,byol,1yr,All Upfront,76628.00,0.000000,0.000000,8.741501,209.796030,R2G3THSYNRHZU8E3
savings,us-east-1,db.r5d.24xlarge,single-az,oracle,byol,3yr,Partial Upfront,84516.00,3.216000,77.184000,6.429781,154.314732,R2G3THSYNRHZU8E3
savings,us-east-1,db.r5d.24xlarge,single-az,oracle,byol,3yr,All Upfront,162272.00,0.000000,0.000000,6.170507,148.092174,R2G3THSYNRHZU8E3
savings,us-east-1,db.r5d.24xlarge,single-az,oracle,byol,1yr,Partial Upfront,39441.00,4.502400,108.057600,9.001716,216.041173,R2G3THSYNRHZU8E3
savings,us-east-1,db.r5d.24xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,9.262100,222.290400,9.262100,222.290400,R2G3THSYNRHZU8E3
onDemand,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,,,,13.248000,317.952000,13.248000,317.952000,R362R6ZTP5HG9VDC
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,3yr,All Upfront,167116.00,0.000000,0.000000,6.354704,152.512891,R362R6ZTP5HG9VDC
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,3yr,Partial Upfront,87039.00,3.312000,79.488000,6.621719,158.921265,R362R6ZTP5HG9VDC
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,1yr,All Upfront,78916.00,0.000000,0.000000,9.002510,216.060233,R362R6ZTP5HG9VDC
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,1yr,Partial Upfront,40618.00,4.636800,111.283200,9.270384,222.489223,R362R6ZTP5HG9VDC
savings,us-east-1,db.r5b.24xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,9.538600,228.926400,9.538600,228.926400,R362R6ZTP5HG9VDC
onDemand,us-east-1,db.r7i.4xlarge,single-az,oracle,byol,,,,2.000000,48.000000,2.000000,48.000000,RACSGEQPQFEH3M4A
savings,us-east-1,db.r7i.4xlarge,single-az,oracle,byol,1yr,All Upfront,11038.00,0.000000,0.000000,1.259183,30.220397,RACSGEQPQFEH3M4A
savings,us-east-1,db.r7i.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.340000,32.160000,1.340000,32.160000,RACSGEQPQFEH3M4A
savings,us-east-1,db.r7i.4xlarge,single-az,oracle,byol,1yr,Partial Upfront,5694.00,0.650000,15.600000,1.299555,31.189322,RACSGEQPQFEH3M4A
onDemand,us-east-1,db.r6id.32xlarge,single-az,oracle,byol,,,,19.072000,457.728000,19.072000,457.728000,RHS27E53V4XVF6SE
savings,us-east-1,db.r6id.32xlarge,single-az,oracle,byol,3yr,All Upfront,265638.00,0.000000,0.000000,10.101072,242.425736,RHS27E53V4XVF6SE
savings,us-east-1,db.r6id.32xlarge,single-az,oracle,byol,3yr,Partial Upfront,137839.00,5.245000,125.880000,10.486425,251.674205,RHS27E53V4XVF6SE
savings,us-east-1,db.r6id.32xlarge,single-az,oracle,byol,1yr,Partial Upfront,62652.00,7.152000,171.648000,14.299159,343.179828,RHS27E53V4XVF6SE
savings,us-east-1,db.r6id.32xlarge,single-az,oracle,byol,1yr,All Upfront,121965.00,0.000000,0.000000,13.913415,333.921971,RHS27E53V4XVF6SE
savings,us-east-1,db.r6id.32xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,14.685000,352.440000,14.685000,352.440000,RHS27E53V4XVF6SE
onDemand,us-east-1,db.r5.12xlarge.tpc2.mem2x,single-az,oracle,byol,,,,11.184000,268.416000,11.184000,268.416000,RRR683Y43HBHMAW3
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,Partial Upfront,26985.00,3.080500,73.932000,6.158871,147.812903,RRR683Y43HBHMAW3
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,All Upfront,52891.00,0.000000,0.000000,6.033653,144.807666,RRR683Y43HBHMAW3
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,All Upfront,106627.00,0.000000,0.000000,4.054567,97.309605,RRR683Y43HBHMAW3
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,6.469000,155.256000,6.469000,155.256000,RRR683Y43HBHMAW3
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,Partial Upfront,54402.00,2.070100,49.682400,4.138774,99.330586,RRR683Y43HBHMAW3
onDemand,us-east-1,db.r6id.16xlarge,single-az,oracle,byol,,,,9.536000,228.864000,9.536000,228.864000,RS95KYV7S4FJP56F
savings,us-east-1,db.r6id.16xlarge,single-az,oracle,byol,1yr,Partial Upfront,31326.00,3.576000,85.824000,7.149580,171.589914,RS95KYV7S4FJP56F
savings,us-east-1,db.r6id.16xlarge,single-az,oracle,byol,3yr,All Upfront,132819.00,0.000000,0.000000,5.050536,121.212868,RS95KYV7S4FJP56F
savings,us-east-1,db.r6id.16xlarge,single-az,oracle,byol,1yr,All Upfront,60978.00,0.000000,0.000000,6.956194,166.948665,RS95KYV7S4FJP56F
savings,us-east-1,db.r6id.16xlarge,single-az,oracle,byol,3yr,Partial Upfront,68919.00,2.622500,62.940000,5.243194,125.836646,RS95KYV7S4FJP56F
savings,us-east-1,db.r6id.16xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,7.343000,176.232000,7.343000,176.232000,RS95KYV7S4FJP56F
onDemand,us-east-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,,,,1.864000,44.736000,1.864000,44.736000,S3YYBUGAXMY785BV
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,1yr,Partial Upfront,4498.00,0.513400,12.321600,1.026519,24.636453,S3YYBUGAXMY785BV
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,3yr,All Upfront,17771.00,0.000000,0.000000,0.675755,16.218115,S3YYBUGAXMY785BV
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,1yr,All Upfront,8815.00,0.000000,0.000000,1.005590,24.134155,S3YYBUGAXMY785BV
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,3yr,Partial Upfront,9067.00,0.345000,8.280000,0.689779,16.554698,S3YYBUGAXMY785BV
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,1.078200,25.876800,1.078200,25.876800,S3YYBUGAXMY785BV
onDemand,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,,,,1.864000,44.736000,1.864000,44.736000,SHUFRXZS5F5DSPTD
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.078200,25.876800,1.078200,25.876800,SHUFRXZS5F5DSPTD
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,1yr,Partial Upfront,4498.00,0.513400,12.321600,1.026519,24.636453,SHUFRXZS5F5DSPTD
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,1yr,All Upfront,8815.00,0.000000,0.000000,1.005590,24.134155,SHUFRXZS5F5DSPTD
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,3yr,All Upfront,17771.00,0.000000,0.000000,0.675755,16.218115,SHUFRXZS5F5DSPTD
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,3yr,Partial Upfront,9067.00,0.345000,8.280000,0.689779,16.554698,SHUFRXZS5F5DSPTD
onDemand,us-east-1,db.r5b.xlarge,single-az,oracle,byol,,,,0.551000,13.224000,0.551000,13.224000,SPV3PPQHR69ET29P
savings,us-east-1,db.r5b.xlarge,single-az,oracle,byol,3yr,All Upfront,5679.00,0.000000,0.000000,0.215948,5.182752,SPV3PPQHR69ET29P
savings,us-east-1,db.r5b.xlarge,single-az,oracle,byol,1yr,All Upfront,2840.00,0.000000,0.000000,0.323979,7.775496,SPV3PPQHR69ET29P
savings,us-east-1,db.r5b.xlarge,single-az,oracle,byol,3yr,Partial Upfront,2898.00,0.110300,2.647200,0.220498,5.291964,SPV3PPQHR69ET29P
savings,us-east-1,db.r5b.xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.347300,8.335200,0.347300,8.335200,SPV3PPQHR69ET29P
savings,us-east-1,db.r5b.xlarge,single-az,oracle,byol,1yr,Partial Upfront,1449.00,0.165400,3.969600,0.330698,7.936746,SPV3PPQHR69ET29P
onDemand,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,,,,1.864000,44.736000,1.864000,44.736000,SRYDJGENHRQHTP9U
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.342100,32.210400,1.342100,32.210400,SRYDJGENHRQHTP9U
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,3yr,Partial Upfront,12246.00,0.466000,11.184000,0.931663,22.359907,SRYDJGENHRQHTP9U
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,3yr,All Upfront,23513.00,0.000000,0.000000,0.894098,21.458362,SRYDJGENHRQHTP9U
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,1yr,All Upfront,11103.00,0.000000,0.000000,1.266598,30.398357,SRYDJGENHRQHTP9U
savings,us-east-1,db.r6i.4xlarge,single-az,oracle,byol,1yr,Partial Upfront,5715.00,0.652400,15.657600,1.304351,31.304417,SRYDJGENHRQHTP9U
onDemand,us-east-1,db.r7i.xlarge.tpc2.mem4x,single-az,oracle,byol,,,,2.000000,48.000000,2.000000,48.000000,SUZ67N2G2AJ4GVNY
onDemand,us-east-1,db.r7i.4xlarge.tpc2.mem2x,single-az,oracle,byol,,,,4.000000,96.000000,4.000000,96.000000,SXFY37M5CDFAUJY9
onDemand,us-east-1,db.r6i.32xlarge,single-az,oracle,byol,,,,14.912000,357.888000,14.912000,357.888000,SYEJMFUSEHZTW95N
savings,us-east-1,db.r6i.32xlarge,single-az,oracle,byol,1yr,Partial Upfront,45720.00,5.219200,125.260800,10.434806,250.435338,SYEJMFUSEHZTW95N
savings,us-east-1,db.r6i.32xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,10.736600,257.678400,10.736600,257.678400,SYEJMFUSEHZTW95N
savings,us-east-1,db.r6i.32xlarge,single-az,oracle,byol,3yr,Partial Upfront,97972.00,3.728000,89.472000,7.453454,178.882906,SYEJMFUSEHZTW95N
savings,us-east-1,db.r6i.32xlarge,single-az,oracle,byol,1yr,All Upfront,88828.00,0.000000,0.000000,10.133242,243.197810,SYEJMFUSEHZTW95N
savings,us-east-1,db.r6i.32xlarge,single-az,oracle,byol,3yr,All Upfront,188106.00,0.000000,0.000000,7.152863,171.668720,SYEJMFUSEHZTW95N
onDemand,us-east-1,db.r6i.6xlarge.tpc2.mem4x,single-az,oracle,byol,,,,11.184000,268.416000,11.184000,268.416000,T28D5EX4C5A6V38B
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,Partial Upfront,73479.00,2.796000,67.104000,5.590091,134.162179,T28D5EX4C5A6V38B
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,All Upfront,141079.00,0.000000,0.000000,5.364628,128.751084,T28D5EX4C5A6V38B
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,Partial Upfront,34290.00,3.914400,93.945600,7.826104,187.826503,T28D5EX4C5A6V38B
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,All Upfront,66621.00,0.000000,0.000000,7.599932,182.398357,T28D5EX4C5A6V38B
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,No Upfront,0.00,8.052500,193.260000,8.052500,193.260000,T28D5EX4C5A6V38B
onDemand,us-east-1,db.r7i.12xlarge,single-az,oracle,byol,,,,6.000000,144.000000,6.000000,144.000000,T2MBX2FMXYVUXYBW
onDemand,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,,,,8.821000,211.704000,8.821000,211.704000,T4457NR44MY3P9Q2
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,1yr,All Upfront,45435.00,0.000000,0.000000,5.183094,124.394251,T4457NR44MY3P9Q2
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,3yr,Partial Upfront,46362.00,1.764200,42.340800,3.527148,84.651546,T4457NR44MY3P9Q2
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,3yr,All Upfront,90870.00,0.000000,0.000000,3.455396,82.929500,T4457NR44MY3P9Q2
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,5.557100,133.370400,5.557100,133.370400,T4457NR44MY3P9Q2
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,1yr,Partial Upfront,23181.00,2.646200,63.508800,5.290622,126.974919,T4457NR44MY3P9Q2
onDemand,us-east-1,db.r6i.8xlarge,single-az,oracle,byol,,,,3.728000,89.472000,3.728000,89.472000,TBVZHXGF9ZYZPNYA
savings,us-east-1,db.r6i.8xlarge,single-az,oracle,byol,1yr,All Upfront,17631.00,0.000000,0.000000,2.011294,48.271047,TBVZHXGF9ZYZPNYA
savings,us-east-1,db.r6i.8xlarge,single-az,oracle,byol,1yr,Partial Upfront,8995.00,1.026900,24.645600,2.053024,49.272568,TBVZHXGF9ZYZPNYA
savings,us-east-1,db.r6i.8xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,2.156400,51.753600,2.156400,51.753600,TBVZHXGF9ZYZPNYA
savings,us-east-1,db.r6i.8xlarge,single-az,oracle,byol,3yr,Partial Upfront,18139.00,0.690200,16.564800,1.379948,33.118758,TBVZHXGF9ZYZPNYA
savings,us-east-1,db.r6i.8xlarge,single-az,oracle,byol,3yr,All Upfront,35553.00,0.000000,0.000000,1.351928,32.446270,TBVZHXGF9ZYZPNYA
onDemand,us-east-1,db.r6i.metal,single-az,oracle,byol,,,,11.184000,268.416000,11.184000,268.416000,TGA3F2VGHCRTEF3Q
onDemand,us-east-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,,,,3.728000,89.472000,3.728000,89.472000,TMZE2J5NF2QZXUKP
savings,us-east-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,No Upfront,0.00,2.156400,51.753600,2.156400,51.753600,TMZE2J5NF2QZXUKP
savings,us-east-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,Partial Upfront,18139.00,0.690200,16.564800,1.379948,33.118758,TMZE2J5NF2QZXUKP
savings,us-east-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,All Upfront,35553.00,0.000000,0.000000,1.351928,32.446270,TMZE2J5NF2QZXUKP
savings,us-east-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,All Upfront,17631.00,0.000000,0.000000,2.011294,48.271047,TMZE2J5NF2QZXUKP
savings,us-east-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,Partial Upfront,8995.00,1.026900,24.645600,2.053024,49.272568,TMZE2J5NF2QZXUKP
onDemand,us-east-1,db.r5b.large.tpc1.mem2x,single-az,oracle,byol,,,,0.551000,13.224000,0.551000,13.224000,TRPF6CA57MMPJSR5
savings,us-east-1,db.r5b.large.tpc1.mem2x,single-az,oracle,byol,1yr,Partial Upfront,1689.00,0.192900,4.629600,0.385576,9.253830,TRPF6CA57MMPJSR5
savings,us-east-1,db.r5b.large.tpc1.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,0.396700,9.520800,0.396700,9.520800,TRPF6CA57MMPJSR5
savings,us-east-1,db.r5b.large.tpc1.mem2x,single-az,oracle,byol,3yr,All Upfront,6951.00,0.000000,0.000000,0.264317,6.343600,TRPF6CA57MMPJSR5
savings,us-east-1,db.r5b.large.tpc1.mem2x,single-az,oracle,byol,1yr,All Upfront,3282.00,0.000000,0.000000,0.374401,8.985626,TRPF6CA57MMPJSR5
savings,us-east-1,db.r5b.large.tpc1.mem2x,single-az,oracle,byol,3yr,Partial Upfront,3620.00,0.137800,3.307200,0.275453,6.610873,TRPF6CA57MMPJSR5
onDemand,us-east-1,db.r5.12xlarge,single-az,oracle,byol,,,,5.592000,134.208000,5.592000,134.208000,TU7U5ZD2W3CPFE83
savings,us-east-1,db.r5.12xlarge,single-az,oracle,byol,3yr,All Upfront,53314.00,0.000000,0.000000,2.027302,48.655259,TU7U5ZD2W3CPFE83
savings,us-east-1,db.r5.12xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,3.234500,77.628000,3.234500,77.628000,TU7U5ZD2W3CPFE83
savings,us-east-1,db.r5.12xlarge,single-az,oracle,byol,1yr,Partial Upfront,13493.00,1.540200,36.964800,3.079443,73.906621,TU7U5ZD2W3CPFE83
savings,us-east-1,db.r5.12xlarge,single-az,oracle,byol,1yr,All Upfront,26445.00,0.000000,0.000000,3.016769,72.402464,TU7U5ZD2W3CPFE83
savings,us-east-1,db.r5.12xlarge,single-az,oracle,byol,3yr,Partial Upfront,27201.00,1.035000,24.840000,2.069337,49.664093,TU7U5ZD2W3CPFE83
onDemand,us-east-1,db.r5.8xlarge,single-az,oracle,byol,,,,3.728000,89.472000,3.728000,89.472000,TXTWJVE4ZZDSTX3B
savings,us-east-1,db.r5.8xlarge,single-az,oracle,byol,3yr,All Upfront,35553.00,0.000000,0.000000,1.351928,32.446270,TXTWJVE4ZZDSTX3B
savings,us-east-1,db.r5.8xlarge,single-az,oracle,byol,3yr,Partial Upfront,18139.00,0.690200,16.564800,1.379948,33.118758,TXTWJVE4ZZDSTX3B
savings,us-east-1,db.r5.8xlarge,single-az,oracle,byol,1yr,All Upfront,17631.00,0.000000,0.000000,2.011294,48.271047,TXTWJVE4ZZDSTX3B
savings,us-east-1,db.r5.8xlarge,single-az,oracle,byol,1yr,Partial Upfront,8995.00,1.026900,24.645600,2.053024,49.272568,TXTWJVE4ZZDSTX3B
savings,us-east-1,db.r5.8xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,2.156400,51.753600,2.156400,51.753600,TXTWJVE4ZZDSTX3B
onDemand,us-east-1,db.r4.large,single-az,oracle,byol,,,,0.240000,5.760000,0.240000,5.760000,U8UQQNQHU4RMA9B8
onDemand,us-east-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,,,,3.728000,89.472000,3.728000,89.472000,U8XP69U5257WPZ3W
savings,us-east-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,All Upfront,22207.00,0.000000,0.000000,2.533311,60.799452,U8XP69U5257WPZ3W
savings,us-east-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,Partial Upfront,24493.00,0.932000,22.368000,1.863364,44.720726,U8XP69U5257WPZ3W
savings,us-east-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,All Upfront,47026.00,0.000000,0.000000,1.788197,42.916724,U8XP69U5257WPZ3W
savings,us-east-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,Partial Upfront,11430.00,1.304800,31.315200,2.608701,62.608834,U8XP69U5257WPZ3W
savings,us-east-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,2.684200,64.420800,2.684200,64.420800,U8XP69U5257WPZ3W
onDemand,us-east-1,db.r7i.large,single-az,oracle,byol,,,,0.250000,6.000000,0.250000,6.000000,UC8YZPBQSGWNVMAA
savings,us-east-1,db.r7i.large,single-az,oracle,byol,1yr,All Upfront,1384.00,0.000000,0.000000,0.157883,3.789185,UC8YZPBQSGWNVMAA
savings,us-east-1,db.r7i.large,single-az,oracle,byol,1yr,Partial Upfront,710.00,0.081000,1.944000,0.161995,3.887874,UC8YZPBQSGWNVMAA
savings,us-east-1,db.r7i.large,single-az,oracle,byol,1yr,No Upfront,0.00,0.167000,4.008000,0.167000,4.008000,UC8YZPBQSGWNVMAA
onDemand,us-east-1,db.r5.24xlarge,single-az,oracle,byol,,,,11.184000,268.416000,11.184000,268.416000,UCDZZJZEC9UAEQQU
savings,us-east-1,db.r5.24xlarge,single-az,oracle,byol,1yr,Partial Upfront,26985.00,3.080500,73.932000,6.158871,147.812903,UCDZZJZEC9UAEQQU
savings,us-east-1,db.r5.24xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,6.469000,155.256000,6.469000,155.256000,UCDZZJZEC9UAEQQU
savings,us-east-1,db.r5.24xlarge,single-az,oracle,byol,3yr,All Upfront,106627.00,0.000000,0.000000,4.054567,97.309605,UCDZZJZEC9UAEQQU
savings,us-east-1,db.r5.24xlarge,single-az,oracle,byol,1yr,All Upfront,52891.00,0.000000,0.000000,6.033653,144.807666,UCDZZJZEC9UAEQQU
savings,us-east-1,db.r5.24xlarge,single-az,oracle,byol,3yr,Partial Upfront,54402.00,2.070100,49.682400,4.138774,99.330586,UCDZZJZEC9UAEQQU
onDemand,us-east-1,db.r7i.16xlarge,single-az,oracle,byol,,,,8.000000,192.000000,8.000000,192.000000,UGPCZPMKZKUCGNQA
onDemand,us-east-1,db.r5.16xlarge,single-az,oracle,byol,,,,7.456000,178.944000,7.456000,178.944000,UHHE3VUM7NTCFHSR
savings,us-east-1,db.r5.16xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,4.312900,103.509600,4.312900,103.509600,UHHE3VUM7NTCFHSR
savings,us-east-1,db.r5.16xlarge,single-az,oracle,byol,3yr,Partial Upfront,36279.00,1.380500,33.132000,2.760035,66.240830,UHHE3VUM7NTCFHSR
savings,us-east-1,db.r5.16xlarge,single-az,oracle,byol,3yr,All Upfront,71107.00,0.000000,0.000000,2.703894,64.893452,UHHE3VUM7NTCFHSR
savings,us-east-1,db.r5.16xlarge,single-az,oracle,byol,1yr,All Upfront,35262.00,0.000000,0.000000,4.022587,96.542094,UHHE3VUM7NTCFHSR
savings,us-east-1,db.r5.16xlarge,single-az,oracle,byol,1yr,Partial Upfront,17991.00,2.053800,49.291200,4.106161,98.547874,UHHE3VUM7NTCFHSR
onDemand,us-east-1,db.r7i.3xlarge.tpc2.mem4x,single-az,oracle,byol,,,,6.000000,144.000000,6.000000,144.000000,UKVG33ZDQCTP48AC
onDemand,us-east-1,db.r5.4xlarge,single-az,oracle,byol,,,,1.864000,44.736000,1.864000,44.736000,URQUV7FP9X33WVWB
savings,us-east-1,db.r5.4xlarge,single-az,oracle,byol,1yr,All Upfront,8815.00,0.000000,0.000000,1.005590,24.134155,URQUV7FP9X33WVWB
savings,us-east-1,db.r5.4xlarge,single-az,oracle,byol,3yr,All Upfront,17771.00,0.000000,0.000000,0.675755,16.218115,URQUV7FP9X33WVWB
savings,us-east-1,db.r5.4xlarge,single-az,oracle,byol,1yr,Partial Upfront,4498.00,0.513400,12.321600,1.026519,24.636453,URQUV7FP9X33WVWB
savings,us-east-1,db.r5.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.078200,25.876800,1.078200,25.876800,URQUV7FP9X33WVWB
savings,us-east-1,db.r5.4xlarge,single-az,oracle,byol,3yr,Partial Upfront,9067.00,0.345000,8.280000,0.689779,16.554698,URQUV7FP9X33WVWB
onDemand,us-east-1,db.r6i.2xlarge,single-az,oracle,byol,,,,0.932000,22.368000,0.932000,22.368000,UTEKF7Y55W4B5UZE
savings,us-east-1,db.r6i.2xlarge,single-az,oracle,byol,1yr,All Upfront,5552.00,0.000000,0.000000,0.633356,15.200548,UTEKF7Y55W4B5UZE
savings,us-east-1,db.r6i.2xlarge,single-az,oracle,byol,1yr,Partial Upfront,2858.00,0.326200,7.828800,0.652232,15.653578,UTEKF7Y55W4B5UZE
savings,us-east-1,db.r6i.2xlarge,single-az,oracle,byol,3yr,All Upfront,11757.00,0.000000,0.000000,0.447068,10.729637,UTEKF7Y55W4B5UZE
savings,us-east-1,db.r6i.2xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.671000,16.104000,0.671000,16.104000,UTEKF7Y55W4B5UZE
savings,us-east-1,db.r6i.2xlarge,single-az,oracle,byol,3yr,Partial Upfront,6123.00,0.233000,5.592000,0.465831,11.179953,UTEKF7Y55W4B5UZE
onDemand,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,,,,8.832000,211.968000,8.832000,211.968000,VFCX845SHP5T9FSN
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,3yr,Partial Upfront,58026.00,2.208000,52.992000,4.414480,105.947510,VFCX845SHP5T9FSN
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,3yr,All Upfront,111410.00,0.000000,0.000000,4.236444,101.674652,VFCX845SHP5T9FSN
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,1yr,All Upfront,52610.00,0.000000,0.000000,6.001597,144.038330,VFCX845SHP5T9FSN
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,1yr,Partial Upfront,27079.00,3.091200,74.188800,6.180294,148.327061,VFCX845SHP5T9FSN
savings,us-east-1,db.r5b.16xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,6.359000,152.616000,6.359000,152.616000,VFCX845SHP5T9FSN
onDemand,us-east-1,db.r5b.4xlarge,single-az,oracle,byol,,,,2.205000,52.920000,2.205000,52.920000,VGTHV2YECY2VCYXF
savings,us-east-1,db.r5b.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.389300,33.343200,1.389300,33.343200,VGTHV2YECY2VCYXF
savings,us-east-1,db.r5b.4xlarge,single-az,oracle,byol,3yr,All Upfront,22717.00,0.000000,0.000000,0.863830,20.731919,VGTHV2YECY2VCYXF
savings,us-east-1,db.r5b.4xlarge,single-az,oracle,byol,3yr,Partial Upfront,11591.00,0.441000,10.584000,0.881756,21.162143,VGTHV2YECY2VCYXF
