type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
onDemand,eu-west-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,14.200320,340.807680,14.200320,340.807680,QDTXMMB9PM8A3RNJ
savings,eu-west-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,39166.12,4.470968,107.303232,8.938926,214.534224,QDTXMMB9PM8A3RNJ
savings,eu-west-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,82156.66,3.126186,75.028464,6.250251,150.006023,QDTXMMB9PM8A3RNJ
savings,eu-west-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,161027.26,0.000000,0.000000,6.123175,146.956204,QDTXMMB9PM8A3RNJ
savings,eu-west-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,76764.46,0.000000,0.000000,8.757068,210.169637,QDTXMMB9PM8A3RNJ
savings,eu-west-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,9.389050,225.337200,9.389050,225.337200,QDTXMMB9PM8A3RNJ
onDemand,eu-west-1,db.r6i.4xlarge,multi-az,oracle,byol,,,,3.547500,85.140000,3.547500,85.140000,QM3GKF53DJ66VDSZ
savings,eu-west-1,db.r6i.4xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,2.347800,56.347200,2.347800,56.347200,QM3GKF53DJ66VDSZ
savings,eu-west-1,db.r6i.4xlarge,multi-az,oracle,byol,3yr,All Upfront,40253.16,0.000000,0.000000,1.530655,36.735715,QM3GKF53DJ66VDSZ
savings,eu-west-1,db.r6i.4xlarge,multi-az,oracle,byol,3yr,Partial Upfront,20537.66,0.781482,18.755568,1.562441,37.498584,QM3GKF53DJ66VDSZ
savings,eu-west-1,db.r6i.4xlarge,multi-az,oracle,byol,1yr,All Upfront,19195.20,0.000000,0.000000,2.189733,52.553593,QM3GKF53DJ66VDSZ
savings,eu-west-1,db.r6i.4xlarge,multi-az,oracle,byol,1yr,Partial Upfront,9793.68,1.118000,26.832000,2.235235,53.645634,QM3GKF53DJ66VDSZ
onDemand,eu-west-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,2.125920,51.022080,2.125920,51.022080,RAWW8XRVB8GSACBK
savings,eu-west-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,All Upfront,26817.38,0.000000,0.000000,1.019750,24.473995,RAWW8XRVB8GSACBK
savings,eu-west-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,13967.26,0.531480,12.755520,1.062595,25.502278,RAWW8XRVB8GSACBK
savings,eu-west-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,All Upfront,12663.50,0.000000,0.000000,1.444616,34.670773,RAWW8XRVB8GSACBK
savings,eu-west-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,1.530628,36.735072,1.530628,36.735072,RAWW8XRVB8GSACBK
savings,eu-west-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,6517.94,0.744072,17.857728,1.487620,35.702875,RAWW8XRVB8GSACBK
onDemand,eu-west-1,db.r6in.large,multi-az,oracle,byol,,,,0.667360,16.016640,0.667360,16.016640,RBSDHVB852M3ESAU
onDemand,eu-west-1,db.r7i.4xlarge,multi-az,oracle,byol,,,,3.852800,92.467200,3.852800,92.467200,S7TSE4AFT6TB93N9
savings,eu-west-1,db.r7i.4xlarge,multi-az,oracle,byol,1yr,Partial Upfront,10969.30,1.252160,30.051840,2.503506,60.084147,S7TSE4AFT6TB93N9
savings,eu-west-1,db.r7i.4xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,2.581720,61.961280,2.581720,61.961280,S7TSE4AFT6TB93N9
savings,eu-west-1,db.r7i.4xlarge,multi-az,oracle,byol,1yr,All Upfront,21260.06,0.000000,0.000000,2.425286,58.206872,S7TSE4AFT6TB93N9
onDemand,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,multi-az,oracle,byol,,,,3.547500,85.140000,3.547500,85.140000,SMC98BDYTQV6J7ZW
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,23324.06,0.887520,21.300480,1.774434,42.586412,SMC98BDYTQV6J7ZW
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,2.556092,61.346208,2.556092,61.346208,SMC98BDYTQV6J7ZW
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,10884.16,1.242528,29.820672,2.484162,59.619878,SMC98BDYTQV6J7ZW
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,multi-az,oracle,byol,3yr,All Upfront,44781.92,0.000000,0.000000,1.702864,40.868738,SMC98BDYTQV6J7ZW
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,multi-az,oracle,byol,1yr,All Upfront,21147.40,0.000000,0.000000,2.412434,57.898426,SMC98BDYTQV6J7ZW
onDemand,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,7.100160,170.403840,7.100160,170.403840,SNG5CUP9E7W5VYCQ
savings,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,42293.94,0.000000,0.000000,4.824771,115.794497,SNG5CUP9E7W5VYCQ
savings,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,89563.84,0.000000,0.000000,3.405728,81.737477,SNG5CUP9E7W5VYCQ
savings,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,21769.18,2.485056,59.641344,4.968421,119.242111,SNG5CUP9E7W5VYCQ
savings,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,5.112098,122.690352,5.112098,122.690352,SNG5CUP9E7W5VYCQ
savings,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,46648.12,1.775040,42.600960,3.548868,85.172824,SNG5CUP9E7W5VYCQ
onDemand,eu-west-1,db.r7i.large,multi-az,oracle,byol,,,,0.481600,11.558400,0.481600,11.558400,T23FRRHWFK8WX3DB
savings,eu-west-1,db.r7i.large,multi-az,oracle,byol,1yr,No Upfront,0.00,0.322500,7.740000,0.322500,7.740000,T23FRRHWFK8WX3DB
savings,eu-west-1,db.r7i.large,multi-az,oracle,byol,1yr,Partial Upfront,1370.84,0.156520,3.756480,0.312901,7.509635,T23FRRHWFK8WX3DB
savings,eu-west-1,db.r7i.large,multi-az,oracle,byol,1yr,All Upfront,2659.12,0.000000,0.000000,0.303345,7.280274,T23FRRHWFK8WX3DB
onDemand,eu-west-1,db.r5b.2xlarge,multi-az,oracle,byol,,,,2.125920,51.022080,2.125920,51.022080,T272Q8KT9SQ89CPQ
savings,eu-west-1,db.r5b.2xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,1.339106,32.138544,1.339106,32.138544,T272Q8KT9SQ89CPQ
savings,eu-west-1,db.r5b.2xlarge,multi-az,oracle,byol,3yr,Partial Upfront,11172.26,0.425098,10.202352,0.849931,20.398346,T272Q8KT9SQ89CPQ
savings,eu-west-1,db.r5b.2xlarge,multi-az,oracle,byol,1yr,Partial Upfront,5585.70,0.637690,15.304560,1.274891,30.597373,T272Q8KT9SQ89CPQ
savings,eu-west-1,db.r5b.2xlarge,multi-az,oracle,byol,3yr,All Upfront,21897.32,0.000000,0.000000,0.832661,19.983865,T272Q8KT9SQ89CPQ
savings,eu-west-1,db.r5b.2xlarge,multi-az,oracle,byol,1yr,All Upfront,10948.66,0.000000,0.000000,1.248992,29.975797,T272Q8KT9SQ89CPQ
onDemand,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,multi-az,oracle,byol,,,,17.004780,408.114720,17.004780,408.114720,UCJZU5MF6PDQ4FT3
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,multi-az,oracle,byol,1yr,No Upfront,0.00,12.245282,293.886768,12.245282,293.886768,UCJZU5MF6PDQ4FT3
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,multi-az,oracle,byol,1yr,Partial Upfront,52144.38,5.952576,142.861824,11.901056,285.625356,UCJZU5MF6PDQ4FT3
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,multi-az,oracle,byol,3yr,Partial Upfront,111738.08,4.251840,102.044160,8.500759,204.018223,UCJZU5MF6PDQ4FT3
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,multi-az,oracle,byol,3yr,All Upfront,214537.32,0.000000,0.000000,8.157933,195.790390,UCJZU5MF6PDQ4FT3
savings,eu-west-1,db.r5b.2xlarge.tpc2.mem8x,multi-az,oracle,byol,1yr,All Upfront,101309.72,0.000000,0.000000,11.557121,277.370897,UCJZU5MF6PDQ4FT3
onDemand,eu-west-1,db.r4.xlarge,multi-az,oracle,byol,,,,0.912288,21.894912,0.912288,21.894912,UKZRFR2AUPZBZG8W
onDemand,eu-west-1,db.r3.xlarge,multi-az,oracle,byol,,,,0.911600,21.878400,0.911600,21.878400,VBNX8MMP95P3HEFJ
onDemand,eu-west-1,db.r6i.32xlarge,multi-az,oracle,byol,,,,28.400640,681.615360,28.400640,681.615360,VDNUVE7WGWKXJA4Z
onDemand,eu-west-1,db.r5d.4xlarge,multi-az,oracle,byol,,,,4.057480,97.379520,4.057480,97.379520,VKQJ7B6QKHWNMSW9
savings,eu-west-1,db.r5d.4xlarge,multi-az,oracle,byol,3yr,All Upfront,51378.12,0.000000,0.000000,1.953689,46.888542,VKQJ7B6QKHWNMSW9
savings,eu-west-1,db.r5d.4xlarge,multi-az,oracle,byol,3yr,Partial Upfront,26759.76,1.018240,24.437760,2.035799,48.859170,VKQJ7B6QKHWNMSW9
savings,eu-west-1,db.r5d.4xlarge,multi-az,oracle,byol,1yr,All Upfront,24261.46,0.000000,0.000000,2.767677,66.424257,VKQJ7B6QKHWNMSW9
savings,eu-west-1,db.r5d.4xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,2.932514,70.380336,2.932514,70.380336,VKQJ7B6QKHWNMSW9
savings,eu-west-1,db.r5d.4xlarge,multi-az,oracle,byol,1yr,Partial Upfront,12488.06,1.425536,34.212864,2.850138,68.403309,VKQJ7B6QKHWNMSW9
onDemand,eu-west-1,db.r7i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,7.705600,184.934400,7.705600,184.934400,VXZKPXKUBQS54Q93
onDemand,eu-west-1,db.r5b.4xlarge,multi-az,oracle,byol,,,,4.250980,102.023520,4.250980,102.023520,W4SZQBDGBTETQVB9
savings,eu-west-1,db.r5b.4xlarge,multi-az,oracle,byol,1yr,All Upfront,21897.32,0.000000,0.000000,2.497983,59.951595,W4SZQBDGBTETQVB9
savings,eu-west-1,db.r5b.4xlarge,multi-az,oracle,byol,3yr,Partial Upfront,22343.66,0.850196,20.404704,1.699829,40.795906,W4SZQBDGBTETQVB9
savings,eu-west-1,db.r5b.4xlarge,multi-az,oracle,byol,3yr,All Upfront,43794.64,0.000000,0.000000,1.665322,39.967730,W4SZQBDGBTETQVB9
savings,eu-west-1,db.r5b.4xlarge,multi-az,oracle,byol,1yr,Partial Upfront,11172.26,1.275380,30.609120,2.549879,61.197101,W4SZQBDGBTETQVB9
savings,eu-west-1,db.r5b.4xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,2.678212,64.277088,2.678212,64.277088,W4SZQBDGBTETQVB9
onDemand,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,7.100160,170.403840,7.100160,170.403840,WB5ACNNR35VT5STU
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,5.112098,122.690352,5.112098,122.690352,WB5ACNNR35VT5STU
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,46648.12,1.775040,42.600960,3.548868,85.172824,WB5ACNNR35VT5STU
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,All Upfront,42293.94,0.000000,0.000000,4.824771,115.794497,WB5ACNNR35VT5STU
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,21769.18,2.485056,59.641344,4.968421,119.242111,WB5ACNNR35VT5STU
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,All Upfront,89563.84,0.000000,0.000000,3.405728,81.737477,WB5ACNNR35VT5STU
onDemand,eu-west-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,1.773320,42.559680,1.773320,42.559680,WCDDWZKHD522MRFS
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,5442.08,0.621264,14.910336,1.242081,29.809939,WCDDWZKHD522MRFS
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,All Upfront,10573.70,0.000000,0.000000,1.206217,28.949213,WCDDWZKHD522MRFS
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,All Upfront,22390.96,0.000000,0.000000,0.851432,20.434369,WCDDWZKHD522MRFS
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,11661.60,0.443760,10.650240,0.887201,21.292814,WCDDWZKHD522MRFS
savings,eu-west-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,1.278046,30.673104,1.278046,30.673104,WCDDWZKHD522MRFS
onDemand,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,17.004780,408.114720,17.004780,408.114720,Y4AYKQ7AR9HEJG63
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,111738.08,4.251840,102.044160,8.500759,204.018223,Y4AYKQ7AR9HEJG63
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,12.245282,293.886768,12.245282,293.886768,Y4AYKQ7AR9HEJG63
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,214537.32,0.000000,0.000000,8.157933,195.790390,Y4AYKQ7AR9HEJG63
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,101309.72,0.000000,0.000000,11.557121,277.370897,Y4AYKQ7AR9HEJG63
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,52144.38,5.952576,142.861824,11.901056,285.625356,Y4AYKQ7AR9HEJG63
onDemand,eu-west-1,db.r5.large,multi-az,oracle,byol,,,,0.443760,10.650240,0.443760,10.650240,Y8RT54XP9X8CZN6M
savings,eu-west-1,db.r5.large,multi-az,oracle,byol,1yr,No Upfront,0.00,0.293432,7.042368,0.293432,7.042368,Y8RT54XP9X8CZN6M
savings,eu-west-1,db.r5.large,multi-az,oracle,byol,3yr,Partial Upfront,2567.10,0.097696,2.344704,0.195312,4.687483,Y8RT54XP9X8CZN6M
savings,eu-west-1,db.r5.large,multi-az,oracle,byol,1yr,All Upfront,2399.40,0.000000,0.000000,0.273717,6.569199,Y8RT54XP9X8CZN6M
savings,eu-west-1,db.r5.large,multi-az,oracle,byol,1yr,Partial Upfront,1223.78,0.139750,3.354000,0.279355,6.704527,Y8RT54XP9X8CZN6M
savings,eu-west-1,db.r5.large,multi-az,oracle,byol,3yr,All Upfront,5031.86,0.000000,0.000000,0.191340,4.592161,Y8RT54XP9X8CZN6M
onDemand,eu-west-1,db.r7i.4xlarge.tpc2.mem3x,multi-az,oracle,byol,,,,11.558400,277.401600,11.558400,277.401600,YJEY3MK6ESEBE59M
onDemand,eu-west-1,db.r5.4xlarge,multi-az,oracle,byol,,,,3.547500,85.140000,3.547500,85.140000,YZAEJDT63RVMA3ZM
savings,eu-west-1,db.r5.4xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,2.347800,56.347200,2.347800,56.347200,YZAEJDT63RVMA3ZM
savings,eu-west-1,db.r5.4xlarge,multi-az,oracle,byol,1yr,Partial Upfront,9793.68,1.118000,26.832000,2.235235,53.645634,YZAEJDT63RVMA3ZM
savings,eu-west-1,db.r5.4xlarge,multi-az,oracle,byol,1yr,All Upfront,19195.20,0.000000,0.000000,2.189733,52.553593,YZAEJDT63RVMA3ZM
savings,eu-west-1,db.r5.4xlarge,multi-az,oracle,byol,3yr,All Upfront,40253.16,0.000000,0.000000,1.530655,36.735715,YZAEJDT63RVMA3ZM
savings,eu-west-1,db.r5.4xlarge,multi-az,oracle,byol,3yr,Partial Upfront,20537.66,0.781482,18.755568,1.562441,37.498584,YZAEJDT63RVMA3ZM
onDemand,eu-west-1,db.r7i.2xlarge,multi-az,oracle,byol,,,,1.926400,46.233600,1.926400,46.233600,Z8M4ZXH4GTGNMXCK
savings,eu-west-1,db.r7i.2xlarge,multi-az,oracle,byol,1yr,Partial Upfront,5484.22,0.626080,15.025920,1.251704,30.040896,Z8M4ZXH4GTGNMXCK
savings,eu-west-1,db.r7i.2xlarge,multi-az,oracle,byol,1yr,All Upfront,10629.60,0.000000,0.000000,1.212594,29.102259,Z8M4ZXH4GTGNMXCK
savings,eu-west-1,db.r7i.2xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,1.290860,30.980640,1.290860,30.980640,Z8M4ZXH4GTGNMXCK
