type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,us-east-1,db.r5b.6xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,149436.18,5.686320,136.471680,11.368736,272.849668,MY6PPWCZP8YVB799
savings,us-east-1,db.r5b.6xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,16.376636,393.039264,16.376636,393.039264,MY6PPWCZP8YVB799
onDemand,us-east-1,db.r6in.16xlarge,multi-az,oracle,byol,,,,19.043840,457.052160,19.043840,457.052160,N3JNQANDRV4EXXT4
onDemand,us-east-1,db.r7i.8xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,13.760000,330.240000,13.760000,330.240000,NMUXT6S4TE8STRBJ
onDemand,us-east-1,db.r6i.4xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,12.824320,307.783680,12.824320,307.783680,NQCSZC5X9NU34KEF
savings,us-east-1,db.r6i.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,84255.92,3.206080,76.945920,6.409971,153.839299,NQCSZC5X9NU34KEF
savings,us-east-1,db.r6i.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,161771.16,0.000000,0.000000,6.151462,147.635099,NQCSZC5X9NU34KEF
savings,us-east-1,db.r6i.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,76392.08,0.000000,0.000000,8.714588,209.150116,NQCSZC5X9NU34KEF
savings,us-east-1,db.r6i.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,9.233476,221.603424,9.233476,221.603424,NQCSZC5X9NU34KEF
savings,us-east-1,db.r6i.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,39319.20,4.488512,107.724288,8.973933,215.374391,NQCSZC5X9NU34KEF
onDemand,us-east-1,db.r5b.16xlarge,multi-az,oracle,byol,,,,15.172120,364.130880,15.172120,364.130880,NR2NAQS2RSRTKERC
savings,us-east-1,db.r5b.16xlarge,multi-az,oracle,byol,3yr,Partial Upfront,79742.64,3.034338,72.824112,6.066608,145.598595,NR2NAQS2RSRTKERC
savings,us-east-1,db.r5b.16xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,9.558212,229.397088,9.558212,229.397088,NR2NAQS2RSRTKERC
savings,us-east-1,db.r5b.16xlarge,multi-az,oracle,byol,1yr,Partial Upfront,39871.32,4.551550,109.237200,9.099955,218.398925,NR2NAQS2RSRTKERC
savings,us-east-1,db.r5b.16xlarge,multi-az,oracle,byol,1yr,All Upfront,78148.20,0.000000,0.000000,8.914921,213.958111,NR2NAQS2RSRTKERC
savings,us-east-1,db.r5b.16xlarge,multi-az,oracle,byol,3yr,All Upfront,156296.40,0.000000,0.000000,5.943281,142.638741,NR2NAQS2RSRTKERC
onDemand,us-east-1,db.r5b.2xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,7.586060,182.065440,7.586060,182.065440,PBKEVXKB9G9KQ4Q3
savings,us-east-1,db.r5b.2xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,49812.06,1.895440,45.490560,3.789579,90.949889,PBKEVXKB9G9KQ4Q3
savings,us-east-1,db.r5b.2xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,45162.90,0.000000,0.000000,5.152053,123.649281,PBKEVXKB9G9KQ4Q3
savings,us-east-1,db.r5b.2xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,95639.74,0.000000,0.000000,3.636769,87.282446,PBKEVXKB9G9KQ4Q3
savings,us-east-1,db.r5b.2xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,5.458850,131.012400,5.458850,131.012400,PBKEVXKB9G9KQ4Q3
savings,us-east-1,db.r5b.2xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,23245.80,2.653616,63.686784,5.305430,127.330316,PBKEVXKB9G9KQ4Q3
onDemand,us-east-1,db.r6i.8xlarge,multi-az,oracle,byol,,,,6.412160,153.891840,6.412160,153.891840,PFZFR7VBPA5D3HHP
savings,us-east-1,db.r6i.8xlarge,multi-az,oracle,byol,3yr,Partial Upfront,31199.94,1.187230,28.493520,2.373630,56.967113,PFZFR7VBPA5D3HHP
savings,us-east-1,db.r6i.8xlarge,multi-az,oracle,byol,3yr,All Upfront,61152.02,0.000000,0.000000,2.325349,55.808369,PFZFR7VBPA5D3HHP
savings,us-east-1,db.r6i.8xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,3.709094,89.018256,3.709094,89.018256,PFZFR7VBPA5D3HHP
savings,us-east-1,db.r6i.8xlarge,multi-az,oracle,byol,1yr,Partial Upfront,15472.26,1.766268,42.390432,3.531299,84.751171,PFZFR7VBPA5D3HHP
savings,us-east-1,db.r6i.8xlarge,multi-az,oracle,byol,1yr,All Upfront,30325.32,0.000000,0.000000,3.459425,83.026201,PFZFR7VBPA5D3HHP
onDemand,us-east-1,db.r5b.24xlarge,multi-az,oracle,byol,,,,22.757320,546.175680,22.757320,546.175680,PZY2YTD6VBV948HB
savings,us-east-1,db.r5b.24xlarge,multi-az,oracle,byol,1yr,All Upfront,117222.30,0.000000,0.000000,13.372382,320.937166,PZY2YTD6VBV948HB
savings,us-east-1,db.r5b.24xlarge,multi-az,oracle,byol,3yr,All Upfront,234443.74,0.000000,0.000000,8.914889,213.957326,PZY2YTD6VBV948HB
savings,us-east-1,db.r5b.24xlarge,multi-az,oracle,byol,1yr,Partial Upfront,59806.98,6.827282,163.854768,13.649890,327.597355,PZY2YTD6VBV948HB
savings,us-east-1,db.r5b.24xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,14.337318,344.095632,14.337318,344.095632,PZY2YTD6VBV948HB
savings,us-east-1,db.r5b.24xlarge,multi-az,oracle,byol,3yr,Partial Upfront,119613.96,4.551550,109.237200,9.099955,218.398925,PZY2YTD6VBV948HB
onDemand,us-east-1,db.r7i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,6.880000,165.120000,6.880000,165.120000,QC5RCVUR34WSFUCS
onDemand,us-east-1,db.r6i.2xlarge,multi-az,oracle,byol,,,,1.603040,38.472960,1.603040,38.472960,R8PAP4PC65JJ46Y8
savings,us-east-1,db.r6i.2xlarge,multi-az,oracle,byol,3yr,Partial Upfront,7797.62,0.296700,7.120800,0.593210,14.237040,R8PAP4PC65JJ46Y8
savings,us-east-1,db.r6i.2xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,0.927252,22.254048,0.927252,22.254048,R8PAP4PC65JJ46Y8
savings,us-east-1,db.r6i.2xlarge,multi-az,oracle,byol,1yr,Partial Upfront,3868.28,0.441524,10.596576,0.882806,21.187349,R8PAP4PC65JJ46Y8
savings,us-east-1,db.r6i.2xlarge,multi-az,oracle,byol,3yr,All Upfront,15283.06,0.000000,0.000000,0.581149,13.947579,R8PAP4PC65JJ46Y8
savings,us-east-1,db.r6i.2xlarge,multi-az,oracle,byol,1yr,All Upfront,7580.90,0.000000,0.000000,0.864807,20.755373,R8PAP4PC65JJ46Y8
onDemand,us-east-1,db.r5b.xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,3.792600,91.022400,3.792600,91.022400,R99R2A6PDH5KB69D
savings,us-east-1,db.r5b.xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,11622.90,1.326808,31.843392,2.652715,63.665158,R99R2A6PDH5KB69D
savings,us-east-1,db.r5b.xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,2.729468,65.507232,2.729468,65.507232,R99R2A6PDH5KB69D
savings,us-east-1,db.r5b.xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,22581.88,0.000000,0.000000,2.576076,61.825818,R99R2A6PDH5KB69D
savings,us-east-1,db.r5b.xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,47819.44,0.000000,0.000000,1.818368,43.640830,R99R2A6PDH5KB69D
savings,us-east-1,db.r5b.xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,24906.46,0.947720,22.745280,1.894806,45.475337,R99R2A6PDH5KB69D
onDemand,us-east-1,db.r5.12xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,19.236480,461.675520,19.236480,461.675520,RC8BUM284FGNP5GP
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,11.126766,267.042384,11.126766,267.042384,RC8BUM284FGNP5GP
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,46414.20,5.298460,127.163040,10.593258,254.238194,RC8BUM284FGNP5GP
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,All Upfront,90972.52,0.000000,0.000000,10.377883,249.069185,RC8BUM284FGNP5GP
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,All Upfront,183398.44,0.000000,0.000000,6.973855,167.372521,RC8BUM284FGNP5GP
savings,us-east-1,db.r5.12xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,93570.58,3.560572,85.453728,7.118659,170.847823,RC8BUM284FGNP5GP
onDemand,us-east-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,6.412160,153.891840,6.412160,153.891840,RGTK333ZVKE47A98
savings,us-east-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,4.616738,110.801712,4.616738,110.801712,RGTK333ZVKE47A98
savings,us-east-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,19659.60,2.244256,53.862144,4.486966,107.687195,RGTK333ZVKE47A98
savings,us-east-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,80885.58,0.000000,0.000000,3.075731,73.817550,RGTK333ZVKE47A98
savings,us-east-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,42127.96,1.603040,38.472960,3.204985,76.919649,RGTK333ZVKE47A98
savings,us-east-1,db.r6i.2xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,38196.04,0.000000,0.000000,4.357294,104.575058,RGTK333ZVKE47A98
onDemand,us-east-1,db.r5.large.tpc1.mem2x,multi-az,oracle,byol,,,,0.801520,19.236480,0.801520,19.236480,RHE7N9UH7VAB7G74
savings,us-east-1,db.r5.large.tpc1.mem2x,multi-az,oracle,byol,1yr,All Upfront,3790.88,0.000000,0.000000,0.432453,10.378864,RHE7N9UH7VAB7G74
savings,us-east-1,db.r5.large.tpc1.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,0.463626,11.127024,0.463626,11.127024,RHE7N9UH7VAB7G74
savings,us-east-1,db.r5.large.tpc1.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,1934.14,0.220762,5.298288,0.441403,10.593675,RHE7N9UH7VAB7G74
savings,us-east-1,db.r5.large.tpc1.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,3898.38,0.148350,3.560400,0.296589,7.118128,RHE7N9UH7VAB7G74
savings,us-east-1,db.r5.large.tpc1.mem2x,multi-az,oracle,byol,3yr,All Upfront,7641.96,0.000000,0.000000,0.290591,6.974182,RHE7N9UH7VAB7G74
onDemand,us-east-1,db.r6i.32xlarge,multi-az,oracle,byol,,,,25.648640,615.567360,25.648640,615.567360,RME8U3G8ATR8NBQ6
savings,us-east-1,db.r6i.32xlarge,multi-az,oracle,byol,3yr,All Upfront,244608.08,0.000000,0.000000,9.301395,223.233475,RME8U3G8ATR8NBQ6
savings,us-east-1,db.r6i.32xlarge,multi-az,oracle,byol,3yr,Partial Upfront,124799.76,4.748920,113.974080,9.494519,227.868454,RME8U3G8ATR8NBQ6
savings,us-east-1,db.r6i.32xlarge,multi-az,oracle,byol,1yr,All Upfront,121301.28,0.000000,0.000000,13.837700,332.104805,RME8U3G8ATR8NBQ6
savings,us-east-1,db.r6i.32xlarge,multi-az,oracle,byol,1yr,Partial Upfront,61889.04,7.064900,169.557600,14.125023,339.000557,RME8U3G8ATR8NBQ6
savings,us-east-1,db.r6i.32xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,14.836376,356.073024,14.836376,356.073024,RME8U3G8ATR8NBQ6
onDemand,us-east-1,db.r5b.8xlarge.tpc2.mem3x,multi-az,oracle,byol,,,,22.757320,546.175680,22.757320,546.175680,RXKDK585GCEZHM9E
savings,us-east-1,db.r5b.8xlarge.tpc2.mem3x,multi-az,oracle,byol,1yr,No Upfront,0.00,16.376636,393.039264,16.376636,393.039264,RXKDK585GCEZHM9E
savings,us-east-1,db.r5b.8xlarge.tpc2.mem3x,multi-az,oracle,byol,1yr,Partial Upfront,69737.40,7.960848,191.060352,15.916289,381.990947,RXKDK585GCEZHM9E
savings,us-east-1,db.r5b.8xlarge.tpc2.mem3x,multi-az,oracle,byol,1yr,All Upfront,135488.70,0.000000,0.000000,15.456160,370.947844,RXKDK585GCEZHM9E
savings,us-east-1,db.r5b.8xlarge.tpc2.mem3x,multi-az,oracle,byol,3yr,All Upfront,286918.36,0.000000,0.000000,10.910273,261.846553,RXKDK585GCEZHM9E
savings,us-east-1,db.r5b.8xlarge.tpc2.mem3x,multi-az,oracle,byol,3yr,Partial Upfront,149436.18,5.686320,136.471680,11.368736,272.849668,RXKDK585GCEZHM9E
onDemand,us-east-1,db.r7i.4xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,13.760000,330.240000,13.760000,330.240000,SA27ZC6RQ8RU3UA7
onDemand,us-east-1,db.r7i.xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,1.720000,41.280000,1.720000,41.280000,SAXYR4T4A7D3MTA6
onDemand,us-east-1,db.r5.24xlarge,multi-az,oracle,byol,,,,19.236480,461.675520,19.236480,461.675520,SCP5JDH5MUKQK8PM
savings,us-east-1,db.r5.24xlarge,multi-az,oracle,byol,1yr,All Upfront,90972.52,0.000000,0.000000,10.377883,249.069185,SCP5JDH5MUKQK8PM
savings,us-east-1,db.r5.24xlarge,multi-az,oracle,byol,1yr,Partial Upfront,46414.20,5.298460,127.163040,10.593258,254.238194,SCP5JDH5MUKQK8PM
savings,us-east-1,db.r5.24xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,11.126766,267.042384,11.126766,267.042384,SCP5JDH5MUKQK8PM
savings,us-east-1,db.r5.24xlarge,multi-az,oracle,byol,3yr,All Upfront,183398.44,0.000000,0.000000,6.973855,167.372521,SCP5JDH5MUKQK8PM
savings,us-east-1,db.r5.24xlarge,multi-az,oracle,byol,3yr,Partial Upfront,93570.58,3.560572,85.453728,7.118659,170.847823,SCP5JDH5MUKQK8PM
onDemand,us-east-1,db.r6id.16xlarge,multi-az,oracle,byol,,,,16.401920,393.646080,16.401920,393.646080,SNCS28BEVD49ZB62
savings,us-east-1,db.r6id.16xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,12.629100,303.098400,12.629100,303.098400,SNCS28BEVD49ZB62
savings,us-east-1,db.r6id.16xlarge,multi-az,oracle,byol,3yr,Partial Upfront,118541.54,4.510700,108.256800,9.018326,216.439816,SNCS28BEVD49ZB62
savings,us-east-1,db.r6id.16xlarge,multi-az,oracle,byol,3yr,All Upfront,228448.68,0.000000,0.000000,8.686922,208.486133,SNCS28BEVD49ZB62
savings,us-east-1,db.r6id.16xlarge,multi-az,oracle,byol,1yr,All Upfront,104889.90,0.000000,0.000000,11.965537,287.172895,SNCS28BEVD49ZB62
savings,us-east-1,db.r6id.16xlarge,multi-az,oracle,byol,1yr,Partial Upfront,53880.72,6.150720,147.617280,12.297277,295.134652,SNCS28BEVD49ZB62
onDemand,us-east-1,db.r5b.4xlarge,multi-az,oracle,byol,,,,3.792600,91.022400,3.792600,91.022400,SS2YHZPT5487TNE7
savings,us-east-1,db.r5b.4xlarge,multi-az,oracle,byol,1yr,All Upfront,19536.62,0.000000,0.000000,2.228681,53.488350,SS2YHZPT5487TNE7
savings,us-east-1,db.r5b.4xlarge,multi-az,oracle,byol,3yr,Partial Upfront,19935.66,0.758606,18.206544,1.516674,36.400165,SS2YHZPT5487TNE7
savings,us-east-1,db.r5b.4xlarge,multi-az,oracle,byol,3yr,All Upfront,39074.10,0.000000,0.000000,1.485820,35.659685,SS2YHZPT5487TNE7
savings,us-east-1,db.r5b.4xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,2.389596,57.350304,2.389596,57.350304,SS2YHZPT5487TNE7
savings,us-east-1,db.r5b.4xlarge,multi-az,oracle,byol,1yr,Partial Upfront,9968.26,1.137866,27.308784,2.275016,54.600392,SS2YHZPT5487TNE7
onDemand,us-east-1,db.r5b.2xlarge,multi-az,oracle,byol,,,,1.896300,45.511200,1.896300,45.511200,SSSQEUEG2J9GQVSD
savings,us-east-1,db.r5b.2xlarge,multi-az,oracle,byol,1yr,Partial Upfront,4983.70,0.568976,13.655424,1.137502,27.300051,SSSQEUEG2J9GQVSD
savings,us-east-1,db.r5b.2xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,1.194798,28.675152,1.194798,28.675152,SSSQEUEG2J9GQVSD
savings,us-east-1,db.r5b.2xlarge,multi-az,oracle,byol,3yr,Partial Upfront,9968.26,0.379260,9.102240,0.758310,18.199443,SSSQEUEG2J9GQVSD
savings,us-east-1,db.r5b.2xlarge,multi-az,oracle,byol,3yr,All Upfront,19536.62,0.000000,0.000000,0.742894,17.829450,SSSQEUEG2J9GQVSD
savings,us-east-1,db.r5b.2xlarge,multi-az,oracle,byol,1yr,All Upfront,9768.74,0.000000,0.000000,1.114390,26.745352,SSSQEUEG2J9GQVSD
onDemand,us-east-1,db.r7i.8xlarge.tpc2.mem3x,multi-az,oracle,byol,,,,20.640000,495.360000,20.640000,495.360000,TA9PP94Z4AVZGWDY
onDemand,us-east-1,db.r5.4xlarge.tpc2.mem3x,multi-az,oracle,byol,,,,9.618240,230.837760,9.618240,230.837760,TM222D3XS5RX7QSA
savings,us-east-1,db.r5.4xlarge.tpc2.mem3x,multi-az,oracle,byol,3yr,Partial Upfront,46785.72,1.780286,42.726864,3.559346,85.424304,TM222D3XS5RX7QSA
savings,us-east-1,db.r5.4xlarge.tpc2.mem3x,multi-az,oracle,byol,3yr,All Upfront,91699.22,0.000000,0.000000,3.486928,83.686261,TM222D3XS5RX7QSA
savings,us-east-1,db.r5.4xlarge.tpc2.mem3x,multi-az,oracle,byol,1yr,No Upfront,0.00,5.563340,133.520160,5.563340,133.520160,TM222D3XS5RX7QSA
savings,us-east-1,db.r5.4xlarge.tpc2.mem3x,multi-az,oracle,byol,1yr,All Upfront,45486.26,0.000000,0.000000,5.188941,124.534593,TM222D3XS5RX7QSA
savings,us-east-1,db.r5.4xlarge.tpc2.mem3x,multi-az,oracle,byol,1yr,Partial Upfront,23207.10,2.649230,63.581520,5.296629,127.119097,TM222D3XS5RX7QSA
onDemand,us-east-1,db.r6in.large,multi-az,oracle,byol,,,,0.595120,14.282880,0.595120,14.282880,TMAPGQT29UYQRZ7Z
onDemand,us-east-1,db.r6i.xlarge,multi-az,oracle,byol,,,,0.801520,19.236480,0.801520,19.236480,TZJANRYDU28XX6A4
savings,us-east-1,db.r6i.xlarge,multi-az,oracle,byol,1yr,Partial Upfront,1934.14,0.220762,5.298288,0.441403,10.593675,TZJANRYDU28XX6A4
savings,us-east-1,db.r6i.xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,0.463626,11.127024,0.463626,11.127024,TZJANRYDU28XX6A4
savings,us-east-1,db.r6i.xlarge,multi-az,oracle,byol,3yr,All Upfront,7641.96,0.000000,0.000000,0.290591,6.974182,TZJANRYDU28XX6A4
savings,us-east-1,db.r6i.xlarge,multi-az,oracle,byol,1yr,All Upfront,3790.88,0.000000,0.000000,0.432453,10.378864,TZJANRYDU28XX6A4
savings,us-east-1,db.r6i.xlarge,multi-az,oracle,byol,3yr,Partial Upfront,3898.38,0.148350,3.560400,0.296589,7.118128,TZJANRYDU28XX6A4
onDemand,us-east-1,db.r6in.8xlarge,multi-az,oracle,byol,,,,9.521920,228.526080,9.521920,228.526080,U5NBVXSDF5ZWSADQ
onDemand,us-east-1,db.r6i.12xlarge,multi-az,oracle,byol,,,,9.618240,230.837760,9.618240,230.837760,UNACJWER23NEU8RC
savings,us-east-1,db.r6i.12xlarge,multi-az,oracle,byol,3yr,All Upfront,91699.22,0.000000,0.000000,3.486928,83.686261,UNACJWER23NEU8RC
savings,us-east-1,db.r6i.12xlarge,multi-az,oracle,byol,1yr,All Upfront,45486.26,0.000000,0.000000,5.188941,124.534593,UNACJWER23NEU8RC
savings,us-east-1,db.r6i.12xlarge,multi-az,oracle,byol,3yr,Partial Upfront,46785.72,1.780286,42.726864,3.559346,85.424304,UNACJWER23NEU8RC
savings,us-east-1,db.r6i.12xlarge,multi-az,oracle,byol,1yr,Partial Upfront,23207.10,2.649230,63.581520,5.296629,127.119097,UNACJWER23NEU8RC
savings,us-east-1,db.r6i.12xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,5.563340,133.520160,5.563340,133.520160,UNACJWER23NEU8RC
onDemand,us-east-1,db.r6i.large,multi-az,oracle,byol,,,,0.400760,9.618240,0.400760,9.618240,VEFK2DNGAWZF62DB
savings,us-east-1,db.r6i.large,multi-az,oracle,byol,1yr,No Upfront,0.00,0.231770,5.562480,0.231770,5.562480,VEFK2DNGAWZF62DB
savings,us-east-1,db.r6i.large,multi-az,oracle,byol,3yr,All Upfront,3820.98,0.000000,0.000000,0.145295,3.487091,VEFK2DNGAWZF62DB
savings,us-east-1,db.r6i.large,multi-az,oracle,byol,3yr,Partial Upfront,1949.62,0.074218,1.781232,0.148354,3.560488,VEFK2DNGAWZF62DB
savings,us-east-1,db.r6i.large,multi-az,oracle,byol,1yr,Partial Upfront,966.64,0.110424,2.650176,0.220696,5.296692,VEFK2DNGAWZF62DB
savings,us-east-1,db.r6i.large,multi-az,oracle,byol,1yr,All Upfront,1895.44,0.000000,0.000000,0.216226,5.189432,VEFK2DNGAWZF62DB
onDemand,us-east-1,db.r6id.2xlarge,multi-az,oracle,byol,,,,2.050240,49.205760,2.050240,49.205760,W3MFGF9B84EQESHU
savings,us-east-1,db.r6id.2xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,1.578960,37.895040,1.578960,37.895040,W3MFGF9B84EQESHU
savings,us-east-1,db.r6id.2xlarge,multi-az,oracle,byol,1yr,Partial Upfront,6734.66,0.768840,18.452160,1.537111,36.890654,W3MFGF9B84EQESHU
savings,us-east-1,db.r6id.2xlarge,multi-az,oracle,byol,3yr,All Upfront,28567.48,0.000000,0.000000,1.086299,26.071166,W3MFGF9B84EQESHU
savings,us-east-1,db.r6id.2xlarge,multi-az,oracle,byol,3yr,Partial Upfront,14815.22,0.563730,13.529520,1.127089,27.050141,W3MFGF9B84EQESHU
savings,us-east-1,db.r6id.2xlarge,multi-az,oracle,byol,1yr,All Upfront,13108.12,0.000000,0.000000,1.495337,35.888077,W3MFGF9B84EQESHU
onDemand,us-east-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,12.824320,307.783680,12.824320,307.783680,WRATQWJMPPAP6WQC
savings,us-east-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,122304.04,0.000000,0.000000,4.650697,111.616737,WRATQWJMPPAP6WQC
savings,us-east-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,60650.64,0.000000,0.000000,6.918850,166.052402,WRATQWJMPPAP6WQC
savings,us-east-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,62399.88,2.374460,56.987040,4.747259,113.934227,WRATQWJMPPAP6WQC
savings,us-east-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,30944.52,3.532450,84.778800,7.062512,169.500278,WRATQWJMPPAP6WQC
savings,us-east-1,db.r5.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,7.418188,178.036512,7.418188,178.036512,WRATQWJMPPAP6WQC
onDemand,us-east-1,db.r5d.8xlarge,multi-az,oracle,byol,,,,7.328920,175.894080,7.328920,175.894080,WSDFPHEFXPNR89YD
savings,us-east-1,db.r5d.8xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,5.310242,127.445808,5.310242,127.445808,WSDFPHEFXPNR89YD
savings,us-east-1,db.r5d.8xlarge,multi-az,oracle,byol,1yr,Partial Upfront,22612.84,2.581376,61.953024,5.160984,123.863606,WSDFPHEFXPNR89YD
savings,us-east-1,db.r5d.8xlarge,multi-az,oracle,byol,1yr,All Upfront,43933.96,0.000000,0.000000,5.011859,120.284627,WSDFPHEFXPNR89YD
savings,us-east-1,db.r5d.8xlarge,multi-az,oracle,byol,3yr,All Upfront,93035.66,0.000000,0.000000,3.537747,84.905918,WSDFPHEFXPNR89YD
savings,us-east-1,db.r5d.8xlarge,multi-az,oracle,byol,3yr,Partial Upfront,48455.84,1.843840,44.252160,3.686407,88.473780,WSDFPHEFXPNR89YD
onDemand,us-east-1,db.r4.2xlarge,multi-az,oracle,byol,,,,1.651200,39.628800,1.651200,39.628800,X3YVC8GJZ3MZEG6C
onDemand,us-east-1,db.r6id.4xlarge,multi-az,oracle,byol,,,,4.100480,98.411520,4.100480,98.411520,XAEAYJSHBHJ8Z2BM
savings,us-east-1,db.r6id.4xlarge,multi-az,oracle,byol,3yr,Partial Upfront,29629.58,1.127460,27.059040,2.254146,54.099496,XAEAYJSHBHJ8Z2BM
savings,us-east-1,db.r6id.4xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,3.157060,75.769440,3.157060,75.769440,XAEAYJSHBHJ8Z2BM
savings,us-east-1,db.r6id.4xlarge,multi-az,oracle,byol,3yr,All Upfront,57112.60,0.000000,0.000000,2.171747,52.121926,XAEAYJSHBHJ8Z2BM
savings,us-east-1,db.r6id.4xlarge,multi-az,oracle,byol,1yr,All Upfront,26224.84,0.000000,0.000000,2.991654,71.799699,XAEAYJSHBHJ8Z2BM
savings,us-east-1,db.r6id.4xlarge,multi-az,oracle,byol,1yr,Partial Upfront,13470.18,1.537680,36.904320,3.074319,73.783663,XAEAYJSHBHJ8Z2BM
onDemand,us-east-1,db.r6i.16xlarge,multi-az,oracle,byol,,,,12.824320,307.783680,12.824320,307.783680,XGSBN2RUZYR3UCPH
savings,us-east-1,db.r6i.16xlarge,multi-az,oracle,byol,3yr,Partial Upfront,62399.88,2.374460,56.987040,4.747259,113.934227,XGSBN2RUZYR3UCPH
savings,us-east-1,db.r6i.16xlarge,multi-az,oracle,byol,3yr,All Upfront,122304.04,0.000000,0.000000,4.650697,111.616737,XGSBN2RUZYR3UCPH
savings,us-east-1,db.r6i.16xlarge,multi-az,oracle,byol,1yr,All Upfront,60650.64,0.000000,0.000000,6.918850,166.052402,XGSBN2RUZYR3UCPH
savings,us-east-1,db.r6i.16xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,7.418188,178.036512,7.418188,178.036512,XGSBN2RUZYR3UCPH
savings,us-east-1,db.r6i.16xlarge,multi-az,oracle,byol,1yr,Partial Upfront,30944.52,3.532450,84.778800,7.062512,169.500278,XGSBN2RUZYR3UCPH
onDemand,us-east-1,db.r5.4xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,6.412160,153.891840,6.412160,153.891840,XZEZS2X3EEHAYD6C
