type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
onDemand,us-east-1,db.m6idn.large,single-az,mysql,mysql,,,,0.253700,6.088800,0.253700,6.088800,M9HNTMZ7945GKK27
savings,us-east-1,db.m6idn.large,single-az,mysql,mysql,1yr,No Upfront,0.00,0.195392,4.689408,0.195392,4.689408,M9HNTMZ7945GKK27
savings,us-east-1,db.m6idn.large,single-az,mysql,mysql,3yr,All Upfront,3533.74,0.000000,0.000000,0.134373,3.224951,M9HNTMZ7945GKK27
savings,us-east-1,db.m6idn.large,single-az,mysql,mysql,1yr,Partial Upfront,833.34,0.095116,2.282784,0.190181,4.564345,M9HNTMZ7945GKK27
savings,us-east-1,db.m6idn.large,single-az,mysql,mysql,1yr,All Upfront,1621.96,0.000000,0.000000,0.185029,4.440684,M9HNTMZ7945GKK27
savings,us-east-1,db.m6idn.large,single-az,mysql,mysql,3yr,Partial Upfront,1833.52,0.069746,1.673904,0.139467,3.347205,M9HNTMZ7945GKK27
onDemand,us-east-1,db.m4.large,single-az,mysql,mysql,,,,0.150500,3.612000,0.150500,3.612000,MHXGPUEGXSKSZME4
onDemand,us-east-1,db.m6gd.16xlarge,single-az,mysql,mysql,,,,5.136780,123.282720,5.136780,123.282720,MQ2MZCSJRAV6GCUP
savings,us-east-1,db.m6gd.16xlarge,single-az,mysql,mysql,3yr,Partial Upfront,37126.20,1.412722,33.905328,2.824472,67.787327,MQ2MZCSJRAV6GCUP
savings,us-east-1,db.m6gd.16xlarge,single-az,mysql,mysql,1yr,All Upfront,32851.14,0.000000,0.000000,3.747563,89.941520,MQ2MZCSJRAV6GCUP
savings,us-east-1,db.m6gd.16xlarge,single-az,mysql,mysql,3yr,All Upfront,71552.86,0.000000,0.000000,2.720848,65.300351,MQ2MZCSJRAV6GCUP
savings,us-east-1,db.m6gd.16xlarge,single-az,mysql,mysql,1yr,Partial Upfront,16875.78,1.926400,46.233600,3.851540,92.436968,MQ2MZCSJRAV6GCUP
savings,us-east-1,db.m6gd.16xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,3.955656,94.935744,3.955656,94.935744,MQ2MZCSJRAV6GCUP
onDemand,us-east-1,db.m7i.16xlarge,single-az,mysql,mysql,,,,4.898560,117.565440,4.898560,117.565440,MU3VNN6A28SAXT74
savings,us-east-1,db.m7i.16xlarge,single-az,mysql,mysql,1yr,Partial Upfront,13944.90,1.591860,38.204640,3.182654,76.383695,MU3VNN6A28SAXT74
savings,us-east-1,db.m7i.16xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,3.281760,78.762240,3.281760,78.762240,MU3VNN6A28SAXT74
savings,us-east-1,db.m7i.16xlarge,single-az,mysql,mysql,1yr,All Upfront,27030.66,0.000000,0.000000,3.083580,74.005914,MU3VNN6A28SAXT74
onDemand,us-east-1,db.m5.xlarge,single-az,mysql,mysql,,,,0.294120,7.058880,0.294120,7.058880,MV5KFJTSTQQSR2KS
savings,us-east-1,db.m5.xlarge,single-az,mysql,mysql,1yr,Partial Upfront,786.04,0.089698,2.152752,0.179367,4.304812,MV5KFJTSTQQSR2KS
savings,us-east-1,db.m5.xlarge,single-az,mysql,mysql,3yr,Partial Upfront,1584.12,0.060286,1.446864,0.120523,2.892559,MV5KFJTSTQQSR2KS
savings,us-east-1,db.m5.xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.188426,4.522224,0.188426,4.522224,MV5KFJTSTQQSR2KS
savings,us-east-1,db.m5.xlarge,single-az,mysql,mysql,1yr,All Upfront,1540.26,0.000000,0.000000,0.175708,4.217002,MV5KFJTSTQQSR2KS
savings,us-east-1,db.m5.xlarge,single-az,mysql,mysql,3yr,All Upfront,3105.46,0.000000,0.000000,0.118087,2.834095,MV5KFJTSTQQSR2KS
onDemand,us-east-1,db.m8gd.24xlarge,single-az,mysql,mysql,,,,8.156928,195.766272,8.156928,195.766272,N4HCAUVCVNQME6DH
onDemand,us-east-1,db.m7g.16xlarge,single-az,mysql,mysql,,,,4.637120,111.290880,4.637120,111.290880,N9BTSARQS9933JTR
savings,us-east-1,db.m7g.16xlarge,single-az,mysql,mysql,1yr,Partial Upfront,15233.18,1.738920,41.734080,3.476677,83.440254,N9BTSARQS9933JTR
savings,us-east-1,db.m7g.16xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,3.570548,85.693152,3.570548,85.693152,N9BTSARQS9933JTR
savings,us-east-1,db.m7g.16xlarge,single-az,mysql,mysql,1yr,All Upfront,29652.80,0.000000,0.000000,3.382706,81.184942,N9BTSARQS9933JTR
savings,us-east-1,db.m7g.16xlarge,single-az,mysql,mysql,3yr,All Upfront,64586.86,0.000000,0.000000,2.455961,58.943062,N9BTSARQS9933JTR
savings,us-east-1,db.m7g.16xlarge,single-az,mysql,mysql,3yr,Partial Upfront,33512.48,1.275208,30.604992,2.549544,61.189049,N9BTSARQS9933JTR
onDemand,us-east-1,db.m6in.xlarge,single-az,mysql,mysql,,,,0.443760,10.650240,0.443760,10.650240,NMCH4W3EYQBZQMSR
savings,us-east-1,db.m6in.xlarge,single-az,mysql,mysql,1yr,Partial Upfront,1458.56,0.166582,3.997968,0.332970,7.991288,NMCH4W3EYQBZQMSR
savings,us-east-1,db.m6in.xlarge,single-az,mysql,mysql,1yr,All Upfront,2839.72,0.000000,0.000000,0.323947,7.774730,NMCH4W3EYQBZQMSR
savings,us-east-1,db.m6in.xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.341936,8.206464,0.341936,8.206464,NMCH4W3EYQBZQMSR
savings,us-east-1,db.m6in.xlarge,single-az,mysql,mysql,3yr,Partial Upfront,3209.52,0.122120,2.930880,0.244164,5.859942,NMCH4W3EYQBZQMSR
savings,us-east-1,db.m6in.xlarge,single-az,mysql,mysql,3yr,All Upfront,6185.98,0.000000,0.000000,0.235226,5.645430,NMCH4W3EYQBZQMSR
onDemand,us-east-1,db.m2.xlarge,single-az,mysql,mysql,,,,0.283800,6.811200,0.283800,6.811200,NMFWYUB4C4A2C6YJ
onDemand,us-east-1,db.m8gd.4xlarge,single-az,mysql,mysql,,,,1.359488,32.627712,1.359488,32.627712,NS85KSFVWFPUUB3M
onDemand,us-east-1,db.m7g.12xlarge,single-az,mysql,mysql,,,,3.477840,83.468160,3.477840,83.468160,P837ED6TM2U7YRWP
savings,us-east-1,db.m7g.12xlarge,single-az,mysql,mysql,1yr,Partial Upfront,11424.24,1.304190,31.300560,2.607434,62.578424,P837ED6TM2U7YRWP
savings,us-east-1,db.m7g.12xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,2.677954,64.270896,2.677954,64.270896,P837ED6TM2U7YRWP
savings,us-east-1,db.m7g.12xlarge,single-az,mysql,mysql,3yr,All Upfront,48440.36,0.000000,0.000000,1.841979,44.207493,P837ED6TM2U7YRWP
savings,us-east-1,db.m7g.12xlarge,single-az,mysql,mysql,1yr,All Upfront,22239.60,0.000000,0.000000,2.537029,60.888706,P837ED6TM2U7YRWP
savings,us-east-1,db.m7g.12xlarge,single-az,mysql,mysql,3yr,Partial Upfront,25134.36,0.956406,22.953744,1.912158,45.891786,P837ED6TM2U7YRWP
onDemand,us-east-1,db.m3.xlarge,single-az,mysql,mysql,,,,0.318200,7.636800,0.318200,7.636800,PG99Z84QV9RJPVC6
onDemand,us-east-1,db.m8g.48xlarge,single-az,mysql,mysql,,,,13.870080,332.881920,13.870080,332.881920,PKSQBE5XFZ75QDCY
savings,us-east-1,db.m8g.48xlarge,single-az,mysql,mysql,1yr,All Upfront,76548.60,0.000000,0.000000,8.732444,209.578645,PKSQBE5XFZ75QDCY
savings,us-east-1,db.m8g.48xlarge,single-az,mysql,mysql,1yr,Partial Upfront,39487.76,4.507690,108.184560,9.012340,216.296155,PKSQBE5XFZ75QDCY
savings,us-east-1,db.m8g.48xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,9.293160,223.035840,9.293160,223.035840,PKSQBE5XFZ75QDCY
onDemand,us-east-1,db.m6id.8xlarge,single-az,mysql,mysql,,,,3.084820,74.035680,3.084820,74.035680,PN2XMZNFKK38KA4Z
savings,us-east-1,db.m6id.8xlarge,single-az,mysql,mysql,3yr,Partial Upfront,22294.64,0.848390,20.361360,1.696159,40.707826,PN2XMZNFKK38KA4Z
savings,us-east-1,db.m6id.8xlarge,single-az,mysql,mysql,3yr,All Upfront,42968.18,0.000000,0.000000,1.633895,39.213488,PN2XMZNFKK38KA4Z
savings,us-east-1,db.m6id.8xlarge,single-az,mysql,mysql,1yr,All Upfront,19727.54,0.000000,0.000000,2.250461,54.011061,PN2XMZNFKK38KA4Z
savings,us-east-1,db.m6id.8xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,2.375406,57.009744,2.375406,57.009744,PN2XMZNFKK38KA4Z
savings,us-east-1,db.m6id.8xlarge,single-az,mysql,mysql,1yr,Partial Upfront,10134.24,1.156872,27.764928,2.312957,55.510965,PN2XMZNFKK38KA4Z
onDemand,us-east-1,db.m6g.xlarge,single-az,mysql,mysql,,,,0.261440,6.274560,0.261440,6.274560,QGR9E36D4CVC5SAV
savings,us-east-1,db.m6g.xlarge,single-az,mysql,mysql,3yr,All Upfront,2761.46,0.000000,0.000000,0.105006,2.520155,QGR9E36D4CVC5SAV
savings,us-east-1,db.m6g.xlarge,single-az,mysql,mysql,3yr,Partial Upfront,1409.54,0.053664,1.287936,0.107263,2.574306,QGR9E36D4CVC5SAV
savings,us-east-1,db.m6g.xlarge,single-az,mysql,mysql,1yr,All Upfront,1368.26,0.000000,0.000000,0.156087,3.746092,QGR9E36D4CVC5SAV
savings,us-east-1,db.m6g.xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.167442,4.018608,0.167442,4.018608,QGR9E36D4CVC5SAV
savings,us-east-1,db.m6g.xlarge,single-az,mysql,mysql,1yr,Partial Upfront,699.18,0.079808,1.915392,0.159568,3.829643,QGR9E36D4CVC5SAV
onDemand,us-east-1,db.m1.large,single-az,mysql,mysql,,,,0.197800,4.747200,0.197800,4.747200,QHCS4VRYTMCXA4NU
onDemand,us-east-1,db.m6i.24xlarge,single-az,mysql,mysql,,,,7.058880,169.413120,7.058880,169.413120,QP6S5ZKRTY66ZRZZ
savings,us-east-1,db.m6i.24xlarge,single-az,mysql,mysql,3yr,All Upfront,74551.68,0.000000,0.000000,2.834880,68.037125,QP6S5ZKRTY66ZRZZ
savings,us-east-1,db.m6i.24xlarge,single-az,mysql,mysql,1yr,All Upfront,36945.60,0.000000,0.000000,4.214648,101.151540,QP6S5ZKRTY66ZRZZ
savings,us-east-1,db.m6i.24xlarge,single-az,mysql,mysql,3yr,Partial Upfront,38048.12,1.447810,34.747440,2.894617,69.470798,QP6S5ZKRTY66ZRZZ
savings,us-east-1,db.m6i.24xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,4.520160,108.483840,4.520160,108.483840,QP6S5ZKRTY66ZRZZ
savings,us-east-1,db.m6i.24xlarge,single-az,mysql,mysql,1yr,Partial Upfront,18870.98,2.154214,51.701136,4.306961,103.367063,QP6S5ZKRTY66ZRZZ
onDemand,us-east-1,db.m6in.12xlarge,single-az,mysql,mysql,,,,5.329420,127.906080,5.329420,127.906080,QVBD79V4DYMZBXVX
savings,us-east-1,db.m6in.12xlarge,single-az,mysql,mysql,1yr,All Upfront,34079.22,0.000000,0.000000,3.887659,93.303819,QVBD79V4DYMZBXVX
savings,us-east-1,db.m6in.12xlarge,single-az,mysql,mysql,1yr,Partial Upfront,17506.16,1.998468,47.963232,3.995520,95.892486,QVBD79V4DYMZBXVX
savings,us-east-1,db.m6in.12xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,4.103490,98.483760,4.103490,98.483760,QVBD79V4DYMZBXVX
savings,us-east-1,db.m6in.12xlarge,single-az,mysql,mysql,3yr,Partial Upfront,38514.24,1.465526,35.172624,2.930057,70.321371,QVBD79V4DYMZBXVX
savings,us-east-1,db.m6in.12xlarge,single-az,mysql,mysql,3yr,All Upfront,74228.32,0.000000,0.000000,2.822584,67.742021,QVBD79V4DYMZBXVX
onDemand,us-east-1,db.m8g.xlarge,single-az,mysql,mysql,,,,0.288960,6.935040,0.288960,6.935040,QY5WRS3ZEUX7M5KR
savings,us-east-1,db.m8g.xlarge,single-az,mysql,mysql,1yr,Partial Upfront,821.30,0.093740,2.249760,0.187432,4.498357,QY5WRS3ZEUX7M5KR
savings,us-east-1,db.m8g.xlarge,single-az,mysql,mysql,1yr,All Upfront,1597.02,0.000000,0.000000,0.182183,4.372402,QY5WRS3ZEUX7M5KR
savings,us-east-1,db.m8g.xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.193500,4.644000,0.193500,4.644000,QY5WRS3ZEUX7M5KR
onDemand,us-east-1,db.m6i.16xlarge,single-az,mysql,mysql,,,,4.705920,112.942080,4.705920,112.942080,R23J2Q9A9XYS787H
savings,us-east-1,db.m6i.16xlarge,single-az,mysql,mysql,1yr,Partial Upfront,12580.08,1.436114,34.466736,2.871213,68.909118,R23J2Q9A9XYS787H
savings,us-east-1,db.m6i.16xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,3.013440,72.322560,3.013440,72.322560,R23J2Q9A9XYS787H
savings,us-east-1,db.m6i.16xlarge,single-az,mysql,mysql,3yr,All Upfront,49701.12,0.000000,0.000000,1.889920,45.358084,R23J2Q9A9XYS787H
savings,us-east-1,db.m6i.16xlarge,single-az,mysql,mysql,3yr,Partial Upfront,25365.70,0.965178,23.164272,1.929727,46.313439,R23J2Q9A9XYS787H
savings,us-east-1,db.m6i.16xlarge,single-az,mysql,mysql,1yr,All Upfront,24630.40,0.000000,0.000000,2.809765,67.434360,R23J2Q9A9XYS787H
onDemand,us-east-1,db.m5.24xlarge,single-az,mysql,mysql,,,,7.058880,169.413120,7.058880,169.413120,REA48R8H365DAARJ
savings,us-east-1,db.m5.24xlarge,single-az,mysql,mysql,3yr,Partial Upfront,38029.20,1.447036,34.728864,2.893123,69.434956,REA48R8H365DAARJ
savings,us-east-1,db.m5.24xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,4.521192,108.508608,4.521192,108.508608,REA48R8H365DAARJ
savings,us-east-1,db.m5.24xlarge,single-az,mysql,mysql,3yr,All Upfront,74537.06,0.000000,0.000000,2.834324,68.023783,REA48R8H365DAARJ
savings,us-east-1,db.m5.24xlarge,single-az,mysql,mysql,1yr,All Upfront,36965.38,0.000000,0.000000,4.216904,101.205695,REA48R8H365DAARJ
savings,us-east-1,db.m5.24xlarge,single-az,mysql,mysql,1yr,Partial Upfront,18859.80,2.152924,51.670176,4.304396,103.305494,REA48R8H365DAARJ
onDemand,us-east-1,db.m3.2xlarge,single-az,mysql,mysql,,,,0.636400,15.273600,0.636400,15.273600,RHFXJQ9TUFE4MCSE
onDemand,us-east-1,db.m8gd.16xlarge,single-az,mysql,mysql,,,,5.437952,130.510848,5.437952,130.510848,RMUJQ2KS27VSMKYS
onDemand,us-east-1,db.m6g.2xlarge,single-az,mysql,mysql,,,,0.522880,12.549120,0.522880,12.549120,RR89TST28PFBP6JC
savings,us-east-1,db.m6g.2xlarge,single-az,mysql,mysql,1yr,Partial Upfront,1397.50,0.159530,3.828720,0.318953,7.654866,RR89TST28PFBP6JC
savings,us-east-1,db.m6g.2xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.334798,8.035152,0.334798,8.035152,RR89TST28PFBP6JC
savings,us-east-1,db.m6g.2xlarge,single-az,mysql,mysql,1yr,All Upfront,2736.52,0.000000,0.000000,0.312174,7.492183,RR89TST28PFBP6JC
savings,us-east-1,db.m6g.2xlarge,single-az,mysql,mysql,3yr,All Upfront,5522.06,0.000000,0.000000,0.209980,5.039525,RR89TST28PFBP6JC
savings,us-east-1,db.m6g.2xlarge,single-az,mysql,mysql,3yr,Partial Upfront,2818.22,0.107242,2.573808,0.214407,5.145763,RR89TST28PFBP6JC
onDemand,us-east-1,db.m6i.xlarge,single-az,mysql,mysql,,,,0.294120,7.058880,0.294120,7.058880,RZB2BV2T8MXRCBKG
savings,us-east-1,db.m6i.xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.188340,4.520160,0.188340,4.520160,RZB2BV2T8MXRCBKG
savings,us-east-1,db.m6i.xlarge,single-az,mysql,mysql,1yr,Partial Upfront,786.04,0.089784,2.154816,0.179453,4.306876,RZB2BV2T8MXRCBKG
savings,us-east-1,db.m6i.xlarge,single-az,mysql,mysql,3yr,Partial Upfront,1584.98,0.060286,1.446864,0.120556,2.893344,RZB2BV2T8MXRCBKG
savings,us-east-1,db.m6i.xlarge,single-az,mysql,mysql,1yr,All Upfront,1539.40,0.000000,0.000000,0.175610,4.214648,RZB2BV2T8MXRCBKG
savings,us-east-1,db.m6i.xlarge,single-az,mysql,mysql,3yr,All Upfront,3106.32,0.000000,0.000000,0.118120,2.834880,RZB2BV2T8MXRCBKG
onDemand,us-east-1,db.m4.16xlarge,single-az,mysql,mysql,,,,4.816000,115.584000,4.816000,115.584000,SD6CB7H9H5J29K7S
onDemand,us-east-1,db.m6in.24xlarge,single-az,mysql,mysql,,,,10.658840,255.812160,10.658840,255.812160,T8EHN7TVASVCNYHQ
savings,us-east-1,db.m6in.24xlarge,single-az,mysql,mysql,1yr,Partial Upfront,35013.18,3.996936,95.926464,7.991139,191.787326,T8EHN7TVASVCNYHQ
savings,us-east-1,db.m6in.24xlarge,single-az,mysql,mysql,3yr,All Upfront,148455.78,0.000000,0.000000,5.645136,135.483258,T8EHN7TVASVCNYHQ
savings,us-east-1,db.m6in.24xlarge,single-az,mysql,mysql,1yr,All Upfront,68159.30,0.000000,0.000000,7.775416,186.609993,T8EHN7TVASVCNYHQ
savings,us-east-1,db.m6in.24xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,8.207066,196.969584,8.207066,196.969584,T8EHN7TVASVCNYHQ
savings,us-east-1,db.m6in.24xlarge,single-az,mysql,mysql,3yr,Partial Upfront,77029.34,2.931052,70.345248,5.860147,140.643528,T8EHN7TVASVCNYHQ
onDemand,us-east-1,db.m7g.xlarge,single-az,mysql,mysql,,,,0.289820,6.955680,0.289820,6.955680,TFUY7CPUXHDK7WUU
savings,us-east-1,db.m7g.xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.223170,5.356080,0.223170,5.356080,TFUY7CPUXHDK7WUU
savings,us-east-1,db.m7g.xlarge,single-az,mysql,mysql,3yr,Partial Upfront,2094.10,0.079722,1.913328,0.159352,3.824439,TFUY7CPUXHDK7WUU
savings,us-east-1,db.m7g.xlarge,single-az,mysql,mysql,1yr,All Upfront,1853.30,0.000000,0.000000,0.211419,5.074059,TFUY7CPUXHDK7WUU
savings,us-east-1,db.m7g.xlarge,single-az,mysql,mysql,1yr,Partial Upfront,952.02,0.108704,2.608896,0.217308,5.215385,TFUY7CPUXHDK7WUU
savings,us-east-1,db.m7g.xlarge,single-az,mysql,mysql,3yr,All Upfront,4036.84,0.000000,0.000000,0.153504,3.684089,TFUY7CPUXHDK7WUU
onDemand,us-east-1,db.m2.4xlarge,single-az,mysql,mysql,,,,1.135200,27.244800,1.135200,27.244800,TKSD7QYE2MCWFPDH
onDemand,us-east-1,db.m5d.16xlarge,single-az,mysql,mysql,,,,5.766300,138.391200,5.766300,138.391200,TS5D2UKDHCTZFJ36
savings,us-east-1,db.m5d.16xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,4.439836,106.556064,4.439836,106.556064,TS5D2UKDHCTZFJ36
savings,us-east-1,db.m5d.16xlarge,single-az,mysql,mysql,3yr,Partial Upfront,41671.30,1.585668,38.056032,3.170249,76.085966,TS5D2UKDHCTZFJ36
savings,us-east-1,db.m5d.16xlarge,single-az,mysql,mysql,3yr,All Upfront,80311.10,0.000000,0.000000,3.053886,73.293269,TS5D2UKDHCTZFJ36
savings,us-east-1,db.m5d.16xlarge,single-az,mysql,mysql,1yr,All Upfront,36872.50,0.000000,0.000000,4.206308,100.951403,TS5D2UKDHCTZFJ36
savings,us-east-1,db.m5d.16xlarge,single-az,mysql,mysql,1yr,Partial Upfront,18941.50,2.162298,51.895152,4.323090,103.754153,TS5D2UKDHCTZFJ36
onDemand,us-east-1,db.m6g.4xlarge,single-az,mysql,mysql,,,,1.045760,25.098240,1.045760,25.098240,USAXPPVHQNS53C2X
savings,us-east-1,db.m6g.4xlarge,single-az,mysql,mysql,1yr,Partial Upfront,2795.86,0.319146,7.659504,0.638090,15.314152,USAXPPVHQNS53C2X
savings,us-east-1,db.m6g.4xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.669682,16.072368,0.669682,16.072368,USAXPPVHQNS53C2X
savings,us-east-1,db.m6g.4xlarge,single-az,mysql,mysql,3yr,Partial Upfront,5636.44,0.214484,5.147616,0.428814,10.291527,USAXPPVHQNS53C2X
savings,us-east-1,db.m6g.4xlarge,single-az,mysql,mysql,1yr,All Upfront,5473.04,0.000000,0.000000,0.624349,14.984367,USAXPPVHQNS53C2X
savings,us-east-1,db.m6g.4xlarge,single-az,mysql,mysql,3yr,All Upfront,11044.98,0.000000,0.000000,0.419993,10.079836,USAXPPVHQNS53C2X
onDemand,us-east-1,db.m7i.large,single-az,mysql,mysql,,,,0.153080,3.673920,0.153080,3.673920,UWKDBBRM4898FMFM
savings,us-east-1,db.m7i.large,single-az,mysql,mysql,1yr,All Upfront,843.66,0.000000,0.000000,0.096242,2.309815,UWKDBBRM4898FMFM
savings,us-east-1,db.m7i.large,single-az,mysql,mysql,1yr,Partial Upfront,436.88,0.049880,1.197120,0.099718,2.393232,UWKDBBRM4898FMFM
savings,us-east-1,db.m7i.large,single-az,mysql,mysql,1yr,No Upfront,0.00,0.102340,2.456160,0.102340,2.456160,UWKDBBRM4898FMFM
onDemand,us-east-1,db.m6i.large,single-az,mysql,mysql,,,,0.147060,3.529440,0.147060,3.529440,VRHYK3FY3UAFE23C
savings,us-east-1,db.m6i.large,single-az,mysql,mysql,3yr,Partial Upfront,792.92,0.030186,0.724464,0.060337,1.448096,VRHYK3FY3UAFE23C
savings,us-east-1,db.m6i.large,single-az,mysql,mysql,3yr,All Upfront,1553.16,0.000000,0.000000,0.059060,1.417440,VRHYK3FY3UAFE23C
savings,us-east-1,db.m6i.large,single-az,mysql,mysql,1yr,All Upfront,769.70,0.000000,0.000000,0.087805,2.107324,VRHYK3FY3UAFE23C
savings,us-east-1,db.m6i.large,single-az,mysql,mysql,1yr,Partial Upfront,393.02,0.044892,1.077408,0.089727,2.153438,VRHYK3FY3UAFE23C
savings,us-east-1,db.m6i.large,single-az,mysql,mysql,1yr,No Upfront,0.00,0.094170,2.260080,0.094170,2.260080,VRHYK3FY3UAFE23C
onDemand,us-east-1,db.m4.xlarge,single-az,mysql,mysql,,,,0.301000,7.224000,0.301000,7.224000,WAVJJP9Q2WWW753T
onDemand,us-east-1,db.m7i.4xlarge,single-az,mysql,mysql,,,,1.224640,29.391360,1.224640,29.391360,WCG5PERYENEJY8J6
savings,us-east-1,db.m7i.4xlarge,single-az,mysql,mysql,1yr,Partial Upfront,3488.16,0.398180,9.556320,0.796099,19.106382,WCG5PERYENEJY8J6
savings,us-east-1,db.m7i.4xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.820440,19.690560,0.820440,19.690560,WCG5PERYENEJY8J6
savings,us-east-1,db.m7i.4xlarge,single-az,mysql,mysql,1yr,All Upfront,6757.88,0.000000,0.000000,0.770919,18.502067,WCG5PERYENEJY8J6
onDemand,us-east-1,db.m6id.16xlarge,single-az,mysql,mysql,,,,6.169640,148.071360,6.169640,148.071360,WCWUUSQCBQ65WGVD
savings,us-east-1,db.m6id.16xlarge,single-az,mysql,mysql,3yr,Partial Upfront,44589.28,1.696694,40.720656,3.392233,81.413588,WCWUUSQCBQ65WGVD
savings,us-east-1,db.m6id.16xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,4.750812,114.019488,4.750812,114.019488,WCWUUSQCBQ65WGVD
savings,us-east-1,db.m6id.16xlarge,single-az,mysql,mysql,1yr,All Upfront,39455.08,0.000000,0.000000,4.500922,108.022122,WCWUUSQCBQ65WGVD
savings,us-east-1,db.m6id.16xlarge,single-az,mysql,mysql,1yr,Partial Upfront,20267.62,2.313744,55.529856,4.625816,111.019575,WCWUUSQCBQ65WGVD
savings,us-east-1,db.m6id.16xlarge,single-az,mysql,mysql,3yr,All Upfront,85936.36,0.000000,0.000000,3.267791,78.426977,WCWUUSQCBQ65WGVD
onDemand,us-east-1,db.m6idn.4xlarge,single-az,mysql,mysql,,,,2.029600,48.710400,2.029600,48.710400,WG32GX86Y7N7RP2V
savings,us-east-1,db.m6idn.4xlarge,single-az,mysql,mysql,1yr,All Upfront,12979.12,0.000000,0.000000,1.480621,35.534894,WG32GX86Y7N7RP2V
savings,us-east-1,db.m6idn.4xlarge,single-az,mysql,mysql,3yr,Partial Upfront,14668.16,0.558140,13.395360,1.115907,26.781771,WG32GX86Y7N7RP2V
savings,us-east-1,db.m6idn.4xlarge,single-az,mysql,mysql,3yr,All Upfront,28269.06,0.000000,0.000000,1.074951,25.798823,WG32GX86Y7N7RP2V
savings,us-east-1,db.m6idn.4xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,1.562792,37.507008,1.562792,37.507008,WG32GX86Y7N7RP2V
savings,us-east-1,db.m6idn.4xlarge,single-az,mysql,mysql,1yr,Partial Upfront,6667.58,0.761100,18.266400,1.521718,36.521239,WG32GX86Y7N7RP2V
onDemand,us-east-1,db.m6id.2xlarge,single-az,mysql,mysql,,,,0.771420,18.514080,0.771420,18.514080,WM3YD9YGJX2TRMMM
savings,us-east-1,db.m6id.2xlarge,single-az,mysql,mysql,3yr,All Upfront,10742.26,0.000000,0.000000,0.408482,9.803568,WM3YD9YGJX2TRMMM
savings,us-east-1,db.m6id.2xlarge,single-az,mysql,mysql,1yr,All Upfront,4932.10,0.000000,0.000000,0.562640,13.503354,WM3YD9YGJX2TRMMM
savings,us-east-1,db.m6id.2xlarge,single-az,mysql,mysql,3yr,Partial Upfront,5573.66,0.212076,5.089824,0.424018,10.176440,WM3YD9YGJX2TRMMM
savings,us-east-1,db.m6id.2xlarge,single-az,mysql,mysql,1yr,Partial Upfront,2533.56,0.289218,6.941232,0.578239,13.877741,WM3YD9YGJX2TRMMM
savings,us-east-1,db.m6id.2xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.593830,14.251920,0.593830,14.251920,WM3YD9YGJX2TRMMM
onDemand,us-east-1,db.m7i.2xlarge,single-az,mysql,mysql,,,,0.612320,14.695680,0.612320,14.695680,WN9BAUZUYRWN4XW2
savings,us-east-1,db.m7i.2xlarge,single-az,mysql,mysql,1yr,Partial Upfront,1744.08,0.199090,4.778160,0.398050,9.553191,WN9BAUZUYRWN4XW2
savings,us-east-1,db.m7i.2xlarge,single-az,mysql,mysql,1yr,All Upfront,3382.38,0.000000,0.000000,0.385852,9.260452,WN9BAUZUYRWN4XW2
savings,us-east-1,db.m7i.2xlarge,single-az,mysql,mysql,1yr,No Upfront,0.00,0.410220,9.845280,0.410220,9.845280,WN9BAUZUYRWN4XW2
onDemand,us-east-1,db.m5.2xlarge,single-az,mysql,mysql,,,,0.588240,14.117760,0.588240,14.117760,X2YU6WDXTQSV5HE4
savings,us-east-1,db.m5.2xlarge,single-az,mysql,mysql,1yr,All Upfront,3080.52,0.000000,0.000000,0.351417,8.434004,X2YU6WDXTQSV5HE4
savings,us-east-1,db.m5.2xlarge,single-az,mysql,mysql,3yr,Partial Upfront,3169.10,0.120572,2.893728,0.241079,5.785902,X2YU6WDXTQSV5HE4
