type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,Partial Upfront,27121.00,1.032000,24.768000,2.063295,49.519084,FHBVFXY3GDGUPQQG
savings,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,All Upfront,24590.00,0.000000,0.000000,2.805156,67.323751,FHBVFXY3GDGUPQQG
savings,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,All Upfront,52072.00,0.000000,0.000000,1.980075,47.521789,FHBVFXY3GDGUPQQG
savings,eu-west-1,db.r6i.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,Partial Upfront,12656.00,1.444800,34.675200,2.888560,69.325440,FHBVFXY3GDGUPQQG
onDemand,eu-west-1,db.r4.4xlarge,single-az,oracle,byol,,,,2.121600,50.918400,2.121600,50.918400,FRVQP2S6BV886NQE
onDemand,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,single-az,oracle,byol,,,,9.886000,237.264000,9.886000,237.264000,G24ZY2WBBF6DWB4Q
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,All Upfront,124731.00,0.000000,0.000000,4.742984,113.831622,G24ZY2WBBF6DWB4Q
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,Partial Upfront,64964.00,2.472000,59.328000,4.942302,118.615246,G24ZY2WBBF6DWB4Q
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,Partial Upfront,30317.00,3.460800,83.059200,6.919276,166.062622,G24ZY2WBBF6DWB4Q
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,All Upfront,58901.00,0.000000,0.000000,6.719256,161.262149,G24ZY2WBBF6DWB4Q
savings,eu-west-1,db.r5b.4xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,No Upfront,0.00,7.119400,170.865600,7.119400,170.865600,G24ZY2WBBF6DWB4Q
onDemand,eu-west-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,,,,2.062000,49.488000,2.062000,49.488000,G79HKPR29ES6X6ZK
savings,eu-west-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,1yr,Partial Upfront,5694.00,0.650000,15.600000,1.299555,31.189322,G79HKPR29ES6X6ZK
savings,eu-west-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,3yr,All Upfront,23403.00,0.000000,0.000000,0.889916,21.357974,G79HKPR29ES6X6ZK
savings,eu-west-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,1yr,All Upfront,11160.00,0.000000,0.000000,1.273101,30.554415,G79HKPR29ES6X6ZK
savings,eu-west-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,3yr,Partial Upfront,11940.00,0.454300,10.903200,0.908327,21.799846,G79HKPR29ES6X6ZK
savings,eu-west-1,db.r5.2xlarge.tpc1.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,1.365000,32.760000,1.365000,32.760000,G79HKPR29ES6X6ZK
onDemand,eu-west-1,db.r3.xlarge,single-az,oracle,byol,,,,0.530000,12.720000,0.530000,12.720000,GBY2U2YSCR4DREFG
onDemand,eu-west-1,db.r6i.32xlarge,single-az,oracle,byol,,,,16.512000,396.288000,16.512000,396.288000,GF4JBJRW9CFZ2BXB
savings,eu-west-1,db.r6i.32xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,11.888600,285.326400,11.888600,285.326400,GF4JBJRW9CFZ2BXB
savings,eu-west-1,db.r6i.32xlarge,single-az,oracle,byol,3yr,Partial Upfront,108484.00,4.128000,99.072000,8.253181,198.076335,GF4JBJRW9CFZ2BXB
savings,eu-west-1,db.r6i.32xlarge,single-az,oracle,byol,3yr,All Upfront,208289.00,0.000000,0.000000,7.920336,190.088068,GF4JBJRW9CFZ2BXB
savings,eu-west-1,db.r6i.32xlarge,single-az,oracle,byol,1yr,All Upfront,98359.00,0.000000,0.000000,11.220511,269.292266,GF4JBJRW9CFZ2BXB
savings,eu-west-1,db.r6i.32xlarge,single-az,oracle,byol,1yr,Partial Upfront,50626.00,5.779200,138.700800,11.554468,277.307234,GF4JBJRW9CFZ2BXB
onDemand,eu-west-1,db.r7i.6xlarge.tpc2.mem4x,single-az,oracle,byol,,,,13.440000,322.560000,13.440000,322.560000,GV3VR2JXYH243DBW
onDemand,eu-west-1,db.r7i.2xlarge,single-az,oracle,byol,,,,1.120000,26.880000,1.120000,26.880000,H4PECP4W45MHJXTZ
onDemand,eu-west-1,db.r5d.2xlarge,single-az,oracle,byol,,,,1.180000,28.320000,1.180000,28.320000,HBHZMNPZYHBGQC97
savings,eu-west-1,db.r5d.2xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.852500,20.460000,0.852500,20.460000,HBHZMNPZYHBGQC97
savings,eu-west-1,db.r5d.2xlarge,single-az,oracle,byol,1yr,All Upfront,7053.00,0.000000,0.000000,0.804586,19.310062,HBHZMNPZYHBGQC97
savings,eu-west-1,db.r5d.2xlarge,single-az,oracle,byol,3yr,All Upfront,14935.00,0.000000,0.000000,0.567914,13.629934,HBHZMNPZYHBGQC97
savings,eu-west-1,db.r5d.2xlarge,single-az,oracle,byol,1yr,Partial Upfront,3630.00,0.414400,9.945600,0.828500,19.883998,HBHZMNPZYHBGQC97
savings,eu-west-1,db.r5d.2xlarge,single-az,oracle,byol,3yr,Partial Upfront,7779.00,0.296000,7.104000,0.591802,14.203247,HBHZMNPZYHBGQC97
onDemand,eu-west-1,db.r5b.6xlarge.tpc2.mem4x,single-az,oracle,byol,,,,14.830000,355.920000,14.830000,355.920000,HBPNJJ9QNJWTDRCT
savings,eu-west-1,db.r5b.6xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,Partial Upfront,45475.00,5.191200,124.588800,10.378857,249.092565,HBPNJJ9QNJWTDRCT
savings,eu-west-1,db.r5b.6xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,All Upfront,88351.00,0.000000,0.000000,10.078827,241.891855,HBPNJJ9QNJWTDRCT
savings,eu-west-1,db.r5b.6xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,Partial Upfront,97446.00,3.708000,88.992000,7.413453,177.922869,HBPNJJ9QNJWTDRCT
savings,eu-west-1,db.r5b.6xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,All Upfront,187097.00,0.000000,0.000000,7.114495,170.747890,HBPNJJ9QNJWTDRCT
savings,eu-west-1,db.r5b.6xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,No Upfront,0.00,10.679000,256.296000,10.679000,256.296000,HBPNJJ9QNJWTDRCT
onDemand,eu-west-1,db.r7i.8xlarge.tpc2.mem2x,single-az,oracle,byol,,,,8.960000,215.040000,8.960000,215.040000,JBFF8J62F2YEF2E7
onDemand,eu-west-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,,,,4.128000,99.072000,4.128000,99.072000,JDAQ7854DQD7S6AR
savings,eu-west-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,Partial Upfront,11385.00,1.299700,31.192800,2.598468,62.363231,JDAQ7854DQD7S6AR
savings,eu-west-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,All Upfront,46810.00,0.000000,0.000000,1.779983,42.719598,JDAQ7854DQD7S6AR
savings,eu-west-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,All Upfront,22315.00,0.000000,0.000000,2.545631,61.095140,JDAQ7854DQD7S6AR
savings,eu-west-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,Partial Upfront,23883.00,0.908800,21.811200,1.816968,43.607230,JDAQ7854DQD7S6AR
savings,eu-west-1,db.r5.2xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,No Upfront,0.00,2.729400,65.505600,2.729400,65.505600,JDAQ7854DQD7S6AR
onDemand,eu-west-1,db.r6in.32xlarge,single-az,oracle,byol,,,,24.832000,595.968000,24.832000,595.968000,JHN7GY3JRBP8NV8A
onDemand,eu-west-1,db.r5.4xlarge,single-az,oracle,byol,,,,2.062000,49.488000,2.062000,49.488000,K4BCBWWX3K4H9YGU
savings,eu-west-1,db.r5.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.365000,32.760000,1.365000,32.760000,K4BCBWWX3K4H9YGU
savings,eu-west-1,db.r5.4xlarge,single-az,oracle,byol,1yr,Partial Upfront,5694.00,0.650000,15.600000,1.299555,31.189322,K4BCBWWX3K4H9YGU
savings,eu-west-1,db.r5.4xlarge,single-az,oracle,byol,3yr,Partial Upfront,11940.00,0.454300,10.903200,0.908327,21.799846,K4BCBWWX3K4H9YGU
savings,eu-west-1,db.r5.4xlarge,single-az,oracle,byol,3yr,All Upfront,23403.00,0.000000,0.000000,0.889916,21.357974,K4BCBWWX3K4H9YGU
savings,eu-west-1,db.r5.4xlarge,single-az,oracle,byol,1yr,All Upfront,11160.00,0.000000,0.000000,1.273101,30.554415,K4BCBWWX3K4H9YGU
onDemand,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,,,,4.128000,99.072000,4.128000,99.072000,K52RFD9Z2X9PZHPG
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,1yr,All Upfront,22315.00,0.000000,0.000000,2.545631,61.095140,K52RFD9Z2X9PZHPG
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,1yr,Partial Upfront,11385.00,1.299700,31.192800,2.598468,62.363231,K52RFD9Z2X9PZHPG
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,2.729400,65.505600,2.729400,65.505600,K52RFD9Z2X9PZHPG
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,3yr,Partial Upfront,23883.00,0.908800,21.811200,1.816968,43.607230,K52RFD9Z2X9PZHPG
savings,eu-west-1,db.r6i.8xlarge,single-az,oracle,byol,3yr,All Upfront,46810.00,0.000000,0.000000,1.779983,42.719598,K52RFD9Z2X9PZHPG
onDemand,eu-west-1,db.r7i.large,single-az,oracle,byol,,,,0.280000,6.720000,0.280000,6.720000,KHMVPBEQRZWH2SAJ
savings,eu-west-1,db.r7i.large,single-az,oracle,byol,1yr,No Upfront,0.00,0.188000,4.512000,0.188000,4.512000,KHMVPBEQRZWH2SAJ
savings,eu-west-1,db.r7i.large,single-az,oracle,byol,1yr,Partial Upfront,797.00,0.091000,2.184000,0.181919,4.366067,KHMVPBEQRZWH2SAJ
savings,eu-west-1,db.r7i.large,single-az,oracle,byol,1yr,All Upfront,1542.00,0.000000,0.000000,0.175907,4.221766,KHMVPBEQRZWH2SAJ
onDemand,eu-west-1,db.r3.large,single-az,oracle,byol,,,,0.265000,6.360000,0.265000,6.360000,KR6UXJK2FNGZQB4X
onDemand,eu-west-1,db.r7i.6xlarge.tpc2.mem2x,single-az,oracle,byol,,,,6.720000,161.280000,6.720000,161.280000,KS47FNRD7R2R8TSZ
onDemand,eu-west-1,db.r7i.48xlarge,single-az,oracle,byol,,,,26.880000,645.120000,26.880000,645.120000,KXMMGEZD63C5X4P5
savings,eu-west-1,db.r7i.48xlarge,single-az,oracle,byol,1yr,All Upfront,148342.00,0.000000,0.000000,16.922428,406.138261,KXMMGEZD63C5X4P5
savings,eu-west-1,db.r7i.48xlarge,single-az,oracle,byol,1yr,Partial Upfront,76527.00,8.736000,209.664000,17.465979,419.183507,KXMMGEZD63C5X4P5
savings,eu-west-1,db.r7i.48xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,18.010000,432.240000,18.010000,432.240000,KXMMGEZD63C5X4P5
onDemand,eu-west-1,db.r7i.8xlarge,single-az,oracle,byol,,,,4.480000,107.520000,4.480000,107.520000,MDZ64TBGRERAYM6A
onDemand,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,single-az,oracle,byol,,,,2.062000,49.488000,2.062000,49.488000,MP4AFUFFN23JE9PH
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,single-az,oracle,byol,3yr,All Upfront,26036.00,0.000000,0.000000,0.990037,23.760894,MP4AFUFFN23JE9PH
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,1.486100,35.666400,1.486100,35.666400,MP4AFUFFN23JE9PH
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,single-az,oracle,byol,1yr,Partial Upfront,6328.00,0.722400,17.337600,1.444280,34.662720,MP4AFUFFN23JE9PH
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,single-az,oracle,byol,1yr,All Upfront,12295.00,0.000000,0.000000,1.402578,33.661875,MP4AFUFFN23JE9PH
savings,eu-west-1,db.r6i.2xlarge.tpc1.mem2x,single-az,oracle,byol,3yr,Partial Upfront,13560.00,0.516000,12.384000,1.031629,24.759086,MP4AFUFFN23JE9PH
onDemand,eu-west-1,db.r7i.2xlarge.tpc2.mem8x,single-az,oracle,byol,,,,8.960000,215.040000,8.960000,215.040000,MVP9EMHR3CBN283D
onDemand,eu-west-1,db.r5b.24xlarge,single-az,oracle,byol,,,,14.830000,355.920000,14.830000,355.920000,NS3J5CF52C899F5A
savings,eu-west-1,db.r5b.24xlarge,single-az,oracle,byol,3yr,All Upfront,152771.00,0.000000,0.000000,5.809225,139.421401,NS3J5CF52C899F5A
savings,eu-west-1,db.r5b.24xlarge,single-az,oracle,byol,3yr,Partial Upfront,77944.00,2.965900,71.181600,5.929776,142.314614,NS3J5CF52C899F5A
savings,eu-west-1,db.r5b.24xlarge,single-az,oracle,byol,1yr,All Upfront,76386.00,0.000000,0.000000,8.713895,209.133470,NS3J5CF52C899F5A
savings,eu-west-1,db.r5b.24xlarge,single-az,oracle,byol,1yr,Partial Upfront,38972.00,4.448900,106.773600,8.894713,213.473121,NS3J5CF52C899F5A
savings,eu-west-1,db.r5b.24xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,9.342600,224.222400,9.342600,224.222400,NS3J5CF52C899F5A
onDemand,eu-west-1,db.r7i.4xlarge.tpc2.mem2x,single-az,oracle,byol,,,,4.480000,107.520000,4.480000,107.520000,NTA9562NWRXEKVJV
onDemand,eu-west-1,db.r5b.8xlarge,single-az,oracle,byol,,,,4.944000,118.656000,4.944000,118.656000,NVQ8SD2MEM46RNQ8
savings,eu-west-1,db.r5b.8xlarge,single-az,oracle,byol,1yr,Partial Upfront,15158.00,1.730400,41.529600,3.459581,83.029942,NVQ8SD2MEM46RNQ8
savings,eu-west-1,db.r5b.8xlarge,single-az,oracle,byol,1yr,All Upfront,29450.00,0.000000,0.000000,3.359571,80.629706,NVQ8SD2MEM46RNQ8
savings,eu-west-1,db.r5b.8xlarge,single-az,oracle,byol,3yr,All Upfront,62366.00,0.000000,0.000000,2.371511,56.916267,NVQ8SD2MEM46RNQ8
savings,eu-west-1,db.r5b.8xlarge,single-az,oracle,byol,3yr,Partial Upfront,32482.00,1.236000,29.664000,2.471151,59.307623,NVQ8SD2MEM46RNQ8
savings,eu-west-1,db.r5b.8xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,3.559700,85.432800,3.559700,85.432800,NVQ8SD2MEM46RNQ8
onDemand,eu-west-1,db.r7i.3xlarge.tpc2.mem4x,single-az,oracle,byol,,,,6.720000,161.280000,6.720000,161.280000,NZEDKFV9DQW6CQKJ
onDemand,eu-west-1,db.r6id.32xlarge,single-az,oracle,byol,,,,21.248000,509.952000,21.248000,509.952000,P2EGN7X2DAHX8Q6M
savings,eu-west-1,db.r6id.32xlarge,single-az,oracle,byol,3yr,All Upfront,295939.00,0.000000,0.000000,11.253289,270.078941,P2EGN7X2DAHX8Q6M
savings,eu-west-1,db.r6id.32xlarge,single-az,oracle,byol,3yr,Partial Upfront,153554.00,5.843000,140.232000,11.681999,280.367980,P2EGN7X2DAHX8Q6M
savings,eu-west-1,db.r6id.32xlarge,single-az,oracle,byol,1yr,All Upfront,135876.00,0.000000,0.000000,15.500342,372.008214,P2EGN7X2DAHX8Q6M
savings,eu-west-1,db.r6id.32xlarge,single-az,oracle,byol,1yr,Partial Upfront,69800.00,7.968000,191.232000,15.930583,382.333985,P2EGN7X2DAHX8Q6M
savings,eu-west-1,db.r6id.32xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,16.361000,392.664000,16.361000,392.664000,P2EGN7X2DAHX8Q6M
onDemand,eu-west-1,db.r7i.48xlarge,single-az,oracle,byol,,,,26.880000,645.120000,26.880000,645.120000,P58RESH3Q6UTPNUA
onDemand,eu-west-1,db.r6id.16xlarge,single-az,oracle,byol,,,,10.624000,254.976000,10.624000,254.976000,PAT6FPF23SATD77K
savings,eu-west-1,db.r6id.16xlarge,single-az,oracle,byol,3yr,Partial Upfront,76777.00,2.921500,70.116000,5.841000,140.183990,PAT6FPF23SATD77K
savings,eu-west-1,db.r6id.16xlarge,single-az,oracle,byol,3yr,All Upfront,147983.00,0.000000,0.000000,5.627158,135.051791,PAT6FPF23SATD77K
savings,eu-west-1,db.r6id.16xlarge,single-az,oracle,byol,1yr,All Upfront,67943.00,0.000000,0.000000,7.750742,186.017796,PAT6FPF23SATD77K
savings,eu-west-1,db.r6id.16xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,8.180000,196.320000,8.180000,196.320000,PAT6FPF23SATD77K
savings,eu-west-1,db.r6id.16xlarge,single-az,oracle,byol,1yr,Partial Upfront,34900.00,3.984000,95.616000,7.965291,191.166992,PAT6FPF23SATD77K
onDemand,eu-west-1,db.r5b.8xlarge.tpc2.mem3x,single-az,oracle,byol,,,,14.830000,355.920000,14.830000,355.920000,PK75M5U6QS3M8236
savings,eu-west-1,db.r5b.8xlarge.tpc2.mem3x,single-az,oracle,byol,1yr,Partial Upfront,45475.00,5.191200,124.588800,10.378857,249.092565,PK75M5U6QS3M8236
savings,eu-west-1,db.r5b.8xlarge.tpc2.mem3x,single-az,oracle,byol,1yr,No Upfront,0.00,10.679000,256.296000,10.679000,256.296000,PK75M5U6QS3M8236
savings,eu-west-1,db.r5b.8xlarge.tpc2.mem3x,single-az,oracle,byol,3yr,Partial Upfront,97446.00,3.708000,88.992000,7.413453,177.922869,PK75M5U6QS3M8236
savings,eu-west-1,db.r5b.8xlarge.tpc2.mem3x,single-az,oracle,byol,1yr,All Upfront,88351.00,0.000000,0.000000,10.078827,241.891855,PK75M5U6QS3M8236
savings,eu-west-1,db.r5b.8xlarge.tpc2.mem3x,single-az,oracle,byol,3yr,All Upfront,187097.00,0.000000,0.000000,7.114495,170.747890,PK75M5U6QS3M8236
onDemand,eu-west-1,db.r6in.16xlarge,single-az,oracle,byol,,,,12.416000,297.984000,12.416000,297.984000,PS3U5JNBN6KR7EXV
onDemand,eu-west-1,db.r6id.2xlarge,single-az,oracle,byol,,,,1.328000,31.872000,1.328000,31.872000,PZ6SDTMA8722MFD4
savings,eu-west-1,db.r6id.2xlarge,single-az,oracle,byol,3yr,All Upfront,18501.00,0.000000,0.000000,0.703514,16.884326,PZ6SDTMA8722MFD4
savings,eu-west-1,db.r6id.2xlarge,single-az,oracle,byol,1yr,Partial Upfront,4362.00,0.498000,11.952000,0.995604,23.894505,PZ6SDTMA8722MFD4
savings,eu-west-1,db.r6id.2xlarge,single-az,oracle,byol,3yr,Partial Upfront,9592.00,0.365000,8.760000,0.729743,17.513822,PZ6SDTMA8722MFD4
savings,eu-west-1,db.r6id.2xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.023000,24.552000,1.023000,24.552000,PZ6SDTMA8722MFD4
savings,eu-west-1,db.r6id.2xlarge,single-az,oracle,byol,1yr,All Upfront,8488.00,0.000000,0.000000,0.968287,23.238877,PZ6SDTMA8722MFD4
onDemand,eu-west-1,db.r5b.16xlarge,single-az,oracle,byol,,,,9.888000,237.312000,9.888000,237.312000,QCU645J8PDYF9875
savings,eu-west-1,db.r5b.16xlarge,single-az,oracle,byol,1yr,Partial Upfront,30317.00,3.460800,83.059200,6.919276,166.062622,QCU645J8PDYF9875
savings,eu-west-1,db.r5b.16xlarge,single-az,oracle,byol,3yr,All Upfront,124731.00,0.000000,0.000000,4.742984,113.831622,QCU645J8PDYF9875
savings,eu-west-1,db.r5b.16xlarge,single-az,oracle,byol,3yr,Partial Upfront,64964.00,2.472000,59.328000,4.942302,118.615246,QCU645J8PDYF9875
savings,eu-west-1,db.r5b.16xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,7.119400,170.865600,7.119400,170.865600,QCU645J8PDYF9875
savings,eu-west-1,db.r5b.16xlarge,single-az,oracle,byol,1yr,All Upfront,58901.00,0.000000,0.000000,6.719256,161.262149,QCU645J8PDYF9875
onDemand,eu-west-1,db.r6in.2xlarge,single-az,oracle,byol,,,,1.552000,37.248000,1.552000,37.248000,QJM7W23G2HE2867K
onDemand,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,,,,2.472000,59.328000,2.472000,59.328000,QQTEJ6Q3BJ7HHAMX
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,1yr,Partial Upfront,6495.00,0.741500,17.796000,1.482431,35.578341,QQTEJ6Q3BJ7HHAMX
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.557100,37.370400,1.557100,37.370400,QQTEJ6Q3BJ7HHAMX
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,3yr,Partial Upfront,12991.00,0.494300,11.863200,0.988292,23.719007,QQTEJ6Q3BJ7HHAMX
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,3yr,All Upfront,25462.00,0.000000,0.000000,0.968211,23.237052,QQTEJ6Q3BJ7HHAMX
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,1yr,All Upfront,12731.00,0.000000,0.000000,1.452316,34.855578,QQTEJ6Q3BJ7HHAMX
onDemand,eu-west-1,db.r6i.8xlarge.tpc2.mem4x,single-az,oracle,byol,,,,16.512000,396.288000,16.512000,396.288000,QR7EASS3FH888C39
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,No Upfront,0.00,11.888600,285.326400,11.888600,285.326400,QR7EASS3FH888C39
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,Partial Upfront,108484.00,4.128000,99.072000,8.253181,198.076335,QR7EASS3FH888C39
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem4x,single-az,oracle,byol,3yr,All Upfront,208289.00,0.000000,0.000000,7.920336,190.088068,QR7EASS3FH888C39
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,All Upfront,98359.00,0.000000,0.000000,11.220511,269.292266,QR7EASS3FH888C39
savings,eu-west-1,db.r6i.8xlarge.tpc2.mem4x,single-az,oracle,byol,1yr,Partial Upfront,50626.00,5.779200,138.700800,11.554468,277.307234,QR7EASS3FH888C39
onDemand,eu-west-1,db.r6i.xlarge,single-az,oracle,byol,,,,0.516000,12.384000,0.516000,12.384000,QSR3S364QZFRD8J5
savings,eu-west-1,db.r6i.xlarge,single-az,oracle,byol,3yr,All Upfront,6509.00,0.000000,0.000000,0.247509,5.940224,QSR3S364QZFRD8J5
savings,eu-west-1,db.r6i.xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,0.371500,8.916000,0.371500,8.916000,QSR3S364QZFRD8J5
savings,eu-west-1,db.r6i.xlarge,single-az,oracle,byol,1yr,Partial Upfront,1582.00,0.180600,4.334400,0.361070,8.665680,QSR3S364QZFRD8J5
savings,eu-west-1,db.r6i.xlarge,single-az,oracle,byol,1yr,All Upfront,3074.00,0.000000,0.000000,0.350673,8.416153,QSR3S364QZFRD8J5
savings,eu-west-1,db.r6i.xlarge,single-az,oracle,byol,3yr,Partial Upfront,3390.00,0.129000,3.096000,0.257907,6.189771,QSR3S364QZFRD8J5
onDemand,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,,,,2.472000,59.328000,2.472000,59.328000,QWMDJPUV5CDDBTRU
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,1.779800,42.715200,1.779800,42.715200,QWMDJPUV5CDDBTRU
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,3yr,All Upfront,31183.00,0.000000,0.000000,1.185756,28.458134,QWMDJPUV5CDDBTRU
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,3yr,Partial Upfront,16241.00,0.618000,14.832000,1.235575,29.653812,QWMDJPUV5CDDBTRU
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,1yr,Partial Upfront,7579.00,0.865200,20.764800,1.729790,41.514971,QWMDJPUV5CDDBTRU
savings,eu-west-1,db.r5b.4xlarge,single-az,oracle,byol,1yr,All Upfront,14725.00,0.000000,0.000000,1.679786,40.314853,QWMDJPUV5CDDBTRU
onDemand,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,,,,4.128000,99.072000,4.128000,99.072000,RFJ99UZAKYHQQBWW
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,All Upfront,52072.00,0.000000,0.000000,1.980075,47.521789,RFJ99UZAKYHQQBWW
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,All Upfront,24590.00,0.000000,0.000000,2.805156,67.323751,RFJ99UZAKYHQQBWW
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,3yr,Partial Upfront,27121.00,1.032000,24.768000,2.063295,49.519084,RFJ99UZAKYHQQBWW
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,2.972200,71.332800,2.972200,71.332800,RFJ99UZAKYHQQBWW
savings,eu-west-1,db.r6i.4xlarge.tpc2.mem2x,single-az,oracle,byol,1yr,Partial Upfront,12656.00,1.444800,34.675200,2.888560,69.325440,RFJ99UZAKYHQQBWW
onDemand,eu-west-1,db.r7i.12xlarge,single-az,oracle,byol,,,,6.720000,161.280000,6.720000,161.280000,RHBSA4N7Y32EGWQM
savings,eu-west-1,db.r7i.12xlarge,single-az,oracle,byol,1yr,Partial Upfront,19132.00,2.184000,52.416000,4.366523,104.796561,RHBSA4N7Y32EGWQM
savings,eu-west-1,db.r7i.12xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,4.502000,108.048000,4.502000,108.048000,RHBSA4N7Y32EGWQM
savings,eu-west-1,db.r7i.12xlarge,single-az,oracle,byol,1yr,All Upfront,37090.00,0.000000,0.000000,4.231120,101.546886,RHBSA4N7Y32EGWQM
onDemand,eu-west-1,db.r4.8xlarge,single-az,oracle,byol,,,,4.243200,101.836800,4.243200,101.836800,RP28H2DMRW26PZ38
onDemand,eu-west-1,db.r5.large.tpc1.mem2x,single-az,oracle,byol,,,,0.516000,12.384000,0.516000,12.384000,RS49RZNBS8289X5E
savings,eu-west-1,db.r5.large.tpc1.mem2x,single-az,oracle,byol,1yr,Partial Upfront,1423.00,0.162500,3.900000,0.324832,7.795962,RS49RZNBS8289X5E
savings,eu-west-1,db.r5.large.tpc1.mem2x,single-az,oracle,byol,1yr,All Upfront,2790.00,0.000000,0.000000,0.318275,7.638604,RS49RZNBS8289X5E
savings,eu-west-1,db.r5.large.tpc1.mem2x,single-az,oracle,byol,1yr,No Upfront,0.00,0.341200,8.188800,0.341200,8.188800,RS49RZNBS8289X5E
