type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,eu-west-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,1411.00,0.161000,3.864000,0.321963,7.727107,XC3UF43TCQ9F2R72
savings,eu-west-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,2899.00,0.110300,2.647200,0.220537,5.292876,XC3UF43TCQ9F2R72
savings,eu-west-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.375900,9.021600,0.375900,9.021600,XC3UF43TCQ9F2R72
savings,eu-west-1,db.r6g.xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,5451.00,0.000000,0.000000,0.207278,4.974675,XC3UF43TCQ9F2R72
onDemand,eu-west-1,db.r4.xlarge,single-az,aurora-postgresql,postgresql,,,,0.640000,15.360000,0.640000,15.360000,XD2HBS6XJJS29UGQ
onDemand,eu-west-1,db.r5.4xlarge,single-az,aurora-postgresql,postgresql,,,,3.328000,79.872000,3.328000,79.872000,XFFJ42E6KVRD4WWH
onDemand,eu-west-1,db.r5.xlarge,single-az,aurora-postgresql,postgresql,,,,0.832000,19.968000,0.832000,19.968000,XRQDYDM8AW6DQDMN
onDemand,eu-west-1,db.r4.2xlarge,single-az,aurora-postgresql,postgresql,,,,1.280000,30.720000,1.280000,30.720000,YGPDYN52UJDY66X7
onDemand,eu-west-1,db.r7i.16xlarge,single-az,aurora-postgresql,postgresql,,,,13.312000,319.488000,13.312000,319.488000,YKXRT6GYTJDJMWS2
onDemand,eu-west-1,db.r7i.4xlarge,single-az,aurora-postgresql,postgresql,,,,3.328000,79.872000,3.328000,79.872000,Z38ZFCT3TVKQYCUR
onDemand,eu-west-1,db.r7i.large,single-az,aurora-postgresql,postgresql,,,,0.320000,7.680000,0.320000,7.680000,ZGQCE3ZJY3P273GJ
savings,eu-west-1,db.r7i.large,single-az,aurora-postgresql,postgresql,1yr,All Upfront,1770.00,0.000000,0.000000,0.201916,4.845996,ZGQCE3ZJY3P273GJ
savings,eu-west-1,db.r7i.large,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,911.00,0.104000,2.496000,0.207924,4.990182,ZGQCE3ZJY3P273GJ
savings,eu-west-1,db.r7i.large,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,0.214000,5.136000,0.214000,5.136000,ZGQCE3ZJY3P273GJ
onDemand,eu-west-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,,,,15.360000,368.640000,15.360000,368.640000,ZNQ7896VXJU8ZXSB
savings,eu-west-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,146172.00,0.000000,0.000000,5.558293,133.399042,ZNQ7896VXJU8ZXSB
savings,eu-west-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,37824.00,4.317800,103.627200,8.632653,207.183668,ZNQ7896VXJU8ZXSB
savings,eu-west-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,10.080000,241.920000,10.080000,241.920000,ZNQ7896VXJU8ZXSB
savings,eu-west-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,77750.00,2.958500,71.004000,5.914999,141.959966,ZNQ7896VXJU8ZXSB
savings,eu-west-1,db.r5.24xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,74136.00,0.000000,0.000000,8.457221,202.973306,ZNQ7896VXJU8ZXSB
onDemand,eu-west-1,db.r6i.12xlarge,single-az,aurora-postgresql,postgresql,,,,9.984000,239.616000,9.984000,239.616000,ZSTGFUT87TEK2ZYC
onDemand,eu-west-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,,,,7.680000,184.320000,7.680000,184.320000,ZUX53WAGVDTJCPB2
savings,eu-west-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,1yr,No Upfront,0.00,5.040000,120.960000,5.040000,120.960000,ZUX53WAGVDTJCPB2
savings,eu-west-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,1yr,All Upfront,37068.00,0.000000,0.000000,4.228611,101.486653,ZUX53WAGVDTJCPB2
savings,eu-west-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,3yr,All Upfront,73086.00,0.000000,0.000000,2.779147,66.699521,ZUX53WAGVDTJCPB2
savings,eu-west-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,1yr,Partial Upfront,18912.00,2.158900,51.813600,4.316326,103.591834,ZUX53WAGVDTJCPB2
savings,eu-west-1,db.r5.12xlarge,single-az,aurora-postgresql,postgresql,3yr,Partial Upfront,38875.00,1.479300,35.503200,2.957549,70.981183,ZUX53WAGVDTJCPB2
